model_version,event_id,season,team,old_manager,new_manager,last_old_manager_match_date,effective_change_date,next_change_date,stop_at_next_manager_change,games_after_change,date,home,away,opponent,is_home,actual_home_goal,actual_away_goal,actual_goals_for,actual_goals_against,lambda_home,lambda_away,lambda_for,lambda_against,expected_goals_for_score_grid,expected_goals_against_score_grid,home_win_prob,draw_prob,away_win_prob,team_win_prob,team_draw_prob,team_loss_prob,expected_points,actual_points,points_residual,goal_for_residual,goal_against_residual,goals_against_improvement,goal_diff_residual,team_elo_at_cutoff,opponent_elo_at_cutoff,matchup_effect_at_cutoff,n_train_matches_at_cutoff,team_games_in_train_at_cutoff,team_prev_games,team_effective_prev_weight
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,1,2023-05-20,柏,神戸,神戸,True,1,1,1,1,0.5720709940254342,2.796597049391889,0.5720709940254342,2.796597049391889,0.5825489426260893,2.747401839796387,0.05005121269534881,0.1390983858637871,0.810850401440864,0.05005121269534881,0.1390983858637871,0.810850401440864,0.2892520239498335,1,0.7107479760501665,0.42792900597456585,-1.796597049391889,1.796597049391889,2.224526055366455,1441.8314950054428,1587.7254795276385,0.056263541810515114,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,2,2023-05-28,川崎F,柏,川崎F,False,2,0,0,2,0.7399281524741427,0.5347975164499491,0.5347975164499491,0.7399281524741427,0.5588442721166667,0.7884989898992361,0.4062431169878663,0.33,0.2637568830121338,0.2637568830121338,0.33,0.4062431169878663,1.1212706490364015,0,-1.1212706490364015,-0.5347975164499491,1.2600718475258574,-1.2600718475258574,-1.7948693639758064,1441.8314950054428,1572.4315292225874,0.02668733792168512,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,3,2023-06-03,柏,札幌,札幌,True,4,5,4,5,1.113494615157138,2.592060799454708,1.113494615157138,2.592060799454708,1.12572439523634,2.5445069947997543,0.13640782251653957,0.1998259289979114,0.6637662484855489,0.13640782251653957,0.1998259289979114,0.6637662484855489,0.6090493965475301,0,-0.6090493965475301,2.886505384842862,2.407939200545292,-2.407939200545292,0.4785661842975697,1441.8314950054428,1520.9160643460596,-0.017815633668154574,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,4,2023-06-10,横浜FM,柏,横浜FM,False,4,3,3,4,1.5177303470760994,0.34092056761527084,0.34092056761527084,1.5177303470760994,0.34596951379544266,1.4453232925268251,0.6280304620295846,0.2971126929837617,0.07485684498665371,0.07485684498665371,0.2971126929837617,0.6280304620295846,0.5216832279437228,0,-0.5216832279437228,2.659079432384729,2.4822696529239003,-2.4822696529239003,0.17680977946082854,1441.8314950054428,1645.2770064280394,0.049725361360438675,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,5,2023-06-24,柏,新潟,新潟,True,0,0,0,0,0.8240266417783663,1.223739721280757,0.8240266417783663,1.223739721280757,0.8181111909281088,1.1984351265253101,0.2371227609964717,0.3300000000000001,0.43287723900352837,0.2371227609964717,0.3300000000000001,0.43287723900352837,1.0413682829894153,1,-0.041368282989415306,-0.8240266417783663,-1.223739721280757,1.223739721280757,0.39971307950239077,1441.8314950054428,1474.1149275067648,0.013178135663645186,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,6,2023-07-01,FC東京,柏,FC東京,False,1,0,0,1,1.2798825423423525,0.5863317171494195,0.5863317171494195,1.2798825423423525,0.585100046607542,1.2437435178035943,0.5081517720172708,0.33000000000000007,0.16184822798272913,0.16184822798272913,0.33000000000000007,0.5081517720172708,0.8155446839481875,0,-0.8155446839481875,-0.5863317171494195,-0.27988254234235255,0.27988254234235255,-0.3064491748070669,1441.8314950054428,1500.0566213044262,0.015508548411395791,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,7,2023-07-08,柏,湘南,湘南,True,1,1,1,1,0.9415444097945354,1.9136261901705336,0.9415444097945354,1.9136261901705336,0.9477132064064787,1.865415855063149,0.17027216564342318,0.2621013659280442,0.5676264684285325,0.17027216564342318,0.2621013659280442,0.5676264684285325,0.7729178628583138,1,0.22708213714168624,0.05845559020546465,-0.9136261901705336,0.9136261901705336,0.9720817803759982,1441.8314950054428,1474.7560690128,-0.009592056937512831,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,8,2023-07-16,G大阪,柏,G大阪,False,3,1,1,3,0.8397295712334019,0.704700829758953,0.704700829758953,0.8397295712334019,0.7157801722643472,0.8570708926901914,0.37593866722222435,0.32999999999999996,0.29406133277777574,0.29406133277777574,0.32999999999999996,0.37593866722222435,1.2121839983333271,0,-1.2121839983333271,0.295299170241047,2.160270428766598,-2.160270428766598,-1.8649712585255511,1441.8314950054428,1415.5002276226035,0.036089608554376526,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,9,2023-08-06,京都,柏,京都,False,0,1,1,0,0.6547565135706317,0.8091757616967463,0.8091757616967463,0.6547565135706317,0.834232448253546,0.6697202470159898,0.2863859193927662,0.32999999999999985,0.38361408060723373,0.38361408060723373,0.32999999999999985,0.2863859193927662,1.480842241821701,3,1.519157758178299,0.19082423830325368,-0.6547565135706317,0.6547565135706317,0.8455807518738854,1441.8314950054428,1451.2185298755307,0.01941794705537678,110,13,34,0.2
v1.5_counterfactual,E002,2023,柏,ネルシーニョ,井原 正巳,2023-05-13,2023-05-20,,True,10,2023-08-12,柏,C大阪,C大阪,True,1,1,1,1,0.7324102008641178,1.5733392919318228,0.7324102008641178,1.5733392919318228,0.7351762056244474,1.519375380550841,0.161292059180915,0.30264183490953933,0.5360661059095457,0.161292059180915,0.30264183490953933,0.5360661059095457,0.7865180124522844,1,0.21348198754771563,0.2675897991358822,-0.5733392919318228,0.5733392919318228,0.840929091067705,1441.8314950054428,1517.1020344938674,0.001972050023819904,110,13,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,1,2024-07-20,町田,横浜FM,町田,False,1,2,2,1,2.1126075319722712,1.0877552610760572,1.0877552610760572,2.1126075319722712,1.0951213180054848,2.067298107809504,0.5772983979208507,0.24490130308087207,0.17780029899827726,0.17780029899827726,0.24490130308087207,0.5772983979208507,0.7783022000757039,3,2.221697799924296,0.9122447389239428,-1.1126075319722712,1.1126075319722712,2.024852270896214,1522.882632664869,1593.7827806628372,-0.019358634537348256,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,2,2024-08-07,横浜FM,札幌,札幌,True,3,2,3,2,2.807898971594807,0.8060271902178906,2.807898971594807,0.8060271902178906,2.7580065421310898,0.8186565777416387,0.7635010717185544,0.1589785718032531,0.07752035647819264,0.7635010717185544,0.1589785718032531,0.07752035647819264,2.4494817869589163,3,0.5505182130410837,0.19210102840519294,1.1939728097821094,-1.1939728097821094,-1.0018717813769165,1522.882632664869,1369.014394652129,0.00798681893395486,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,3,2024-08-11,横浜FM,神戸,神戸,True,1,2,1,2,0.9838218326931722,1.5162123831324432,0.9838218326931722,1.5162123831324432,0.9798272603770111,1.4750920785904944,0.22831531266141514,0.31020113205800537,0.46148355528057955,0.22831531266141514,0.31020113205800537,0.46148355528057955,0.9951470700422508,0,-0.9951470700422508,0.01617816730682775,0.4837876168675568,-0.4837876168675568,-0.46760944956072903,1522.882632664869,1636.3521381553865,0.02594080111436818,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,4,2024-08-17,川崎F,横浜FM,川崎F,False,1,3,3,1,2.178491251998752,1.2899849751358754,1.2899849751358754,2.178491251998752,1.2954169336279875,2.1384310690770407,0.5469189501290118,0.24392857441075638,0.20915247546023175,0.20915247546023175,0.24392857441075638,0.5469189501290118,0.8713860007914516,3,2.1286139992085484,1.7100150248641246,-1.1784912519987518,1.1784912519987518,2.888506276862876,1522.882632664869,1505.6433130107052,0.0034481249295279116,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,5,2024-08-24,横浜FM,C大阪,C大阪,True,4,0,4,0,1.1820957687253937,1.0874323905395924,1.1820957687253937,1.0874323905395924,1.160543857270102,1.0717717247168375,0.35704307243558314,0.3300000000000002,0.31295692756441684,0.35704307243558314,0.3300000000000002,0.31295692756441684,1.4011292173067496,3,1.5988707826932504,2.817904231274606,-1.0874323905395924,1.0874323905395924,3.9053366218141985,1522.882632664869,1541.5822220535463,-0.08976699978828306,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,6,2024-09-13,横浜FM,京都,京都,True,1,2,1,2,1.5949602265243756,0.8589309726957619,1.5949602265243756,0.8589309726957619,1.5466810655736074,0.8599243602001531,0.5106676694715296,0.3008936630653022,0.18843866746316829,0.5106676694715296,0.3008936630653022,0.18843866746316829,1.832896671479891,0,-1.832896671479891,-0.5949602265243756,1.141069027304238,-1.141069027304238,-1.7360292538286137,1522.882632664869,1432.4867323524388,-0.016254792715775578,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,7,2024-09-22,広島,横浜FM,広島,False,6,2,2,6,2.4975144420423896,1.3235861381189276,1.3235861381189276,2.4975144420423896,1.3332448171805436,2.454657270705099,0.6024372279872441,0.21760557728864344,0.17995719472411248,0.17995719472411248,0.21760557728864344,0.6024372279872441,0.7574771614609808,0,-0.7574771614609808,0.6764138618810724,3.5024855579576104,-3.5024855579576104,-2.826071696076538,1522.882632664869,1585.1910975335131,0.02901199221360751,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,8,2024-09-28,横浜FM,FC東京,FC東京,True,1,3,1,3,1.9374982542129318,1.4026679792543912,1.9374982542129318,1.4026679792543912,1.9051907176876224,1.4006956954141343,0.4722291072692687,0.2647767035476604,0.26299418918307094,0.4722291072692687,0.2647767035476604,0.26299418918307094,1.6814640253554667,0,-1.6814640253554667,-0.9374982542129318,1.5973320207456088,-1.5973320207456088,-2.5348302749585407,1522.882632664869,1510.4067142612337,-0.029641148761805177,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,9,2024-10-05,柏,横浜FM,柏,False,1,0,0,1,1.4735480134136676,1.5897076560882037,1.5897076560882037,1.4735480134136676,1.5680556180648,1.4592248112757846,0.3324798275445797,0.287642263608165,0.37987790884725503,0.37987790884725503,0.287642263608165,0.3324798275445797,1.4272759901499301,0,-1.4272759901499301,-1.5897076560882037,-0.4735480134136676,0.4735480134136676,-1.1161596426745362,1522.882632664869,1450.900930573007,-0.05141789161417876,230,23,34,0.2
v1.5_counterfactual,E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,,True,10,2024-10-18,横浜FM,新潟,新潟,True,0,0,0,0,1.6220345318647347,1.0487084583489528,1.6220345318647347,1.0487084583489528,1.5819245553352428,1.046325037114866,0.47381753376132374,0.2970148291648826,0.2291676370737937,0.47381753376132374,0.2970148291648826,0.2291676370737937,1.7184674304488539,1,-0.7184674304488539,-1.6220345318647347,-1.0487084583489528,1.0487084583489528,-0.5733260735157819,1522.882632664869,1465.656476116007,-0.05390902188037674,230,23,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,1,2024-08-31,町田,浦和,町田,False,2,2,2,2,1.4541603419550202,0.8414135376490617,0.8414135376490617,1.4541603419550202,0.8389180231986154,1.4069885907881063,0.47776332105381175,0.3205745568228513,0.2016621221233369,0.2016621221233369,0.3205745568228513,0.47776332105381175,0.925560923192862,1,0.07443907680713802,1.1585864623509383,0.5458396580449798,-0.5458396580449798,0.6127468043059585,1536.0506996430365,1585.257498593407,-0.017552480303942585,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,2,2024-09-14,G大阪,浦和,G大阪,False,0,1,1,0,1.315883609286365,0.87565945434438,0.87565945434438,1.315883609286365,0.8689155818172686,1.2801100329527688,0.43773125021727954,0.33,0.2322687497827206,0.2322687497827206,0.33,0.43773125021727954,1.0268062493481618,3,1.9731937506518382,0.12434054565562003,-1.315883609286365,1.315883609286365,1.4402241549419852,1536.0506996430365,1512.7742129315209,-0.02138739930566889,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,3,2024-09-21,浦和,FC東京,FC東京,True,0,2,0,2,1.9785034974432387,1.3130022557641174,1.9785034974432387,1.3130022557641174,1.942292250055219,1.3139536907711158,0.4996239562126805,0.261566800593572,0.2388092431937476,0.4996239562126805,0.261566800593572,0.2388092431937476,1.7604386692316136,0,-1.7604386692316136,-1.9785034974432387,0.6869977442358826,-0.6869977442358826,-2.665501241679121,1536.0506996430365,1488.3058188883663,0.03486172560470695,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,4,2024-09-28,神戸,浦和,神戸,False,1,0,0,1,1.3762905883201746,0.9403003933151117,0.9403003933151117,1.3762905883201746,0.932711413107284,1.3357980851045423,0.4340376638850568,0.32874169099253253,0.23722064512241076,0.23722064512241076,0.32874169099253253,0.4340376638850568,1.0404036263597647,0,-1.0404036263597647,-0.9403003933151117,-0.3762905883201746,0.3762905883201746,-0.5640098049949371,1536.0506996430365,1614.792434465951,-0.02078247282322363,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,5,2024-10-05,浦和,C大阪,C大阪,True,0,1,0,1,1.3580740418381376,1.075832395183905,1.3580740418381376,1.075832395183905,1.3250241180497468,1.0637633605329557,0.4001951690895016,0.32514306831835865,0.2746617625921398,0.4001951690895016,0.32514306831835865,0.2746617625921398,1.5257285755868635,0,-1.5257285755868635,-1.3580740418381376,-0.07583239518390505,0.07583239518390505,-1.2822416466542326,1536.0506996430365,1505.3607349321683,-0.05409809492719972,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,6,2024-10-19,東京V,浦和,東京V,False,2,1,1,2,1.188950877661111,1.2060355493452717,1.2060355493452717,1.188950877661111,1.1837117852011074,1.1678806483922988,0.3311567136017124,0.33000000000000007,0.33884328639828754,0.33884328639828754,0.33000000000000007,0.3311567136017124,1.3465298591948627,0,-1.3465298591948627,-0.20603554934527168,0.8110491223388889,-0.8110491223388889,-1.0170846716841606,1536.0506996430365,1489.880051654931,0.015730834263551912,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,7,2024-10-23,浦和,柏,柏,True,1,0,1,0,2.0388976369329734,1.274445855283307,2.0388976369329734,1.274445855283307,2.0003787185686996,1.2774750146464844,0.5208276409139863,0.2560070731615295,0.22316528592448426,0.5208276409139863,0.2560070731615295,0.22316528592448426,1.8184899959034881,3,1.1815100040965119,-1.0388976369329734,-1.274445855283307,1.274445855283307,0.23554821835033346,1536.0506996430365,1454.155519263085,0.015041614934403301,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,8,2024-10-30,横浜FM,浦和,横浜FM,False,0,0,0,0,1.6401107310977736,1.1228476816776016,1.1228476816776016,1.6401107310977736,1.1192332795575062,1.6028909220062815,0.4620491503891663,0.29415500896770147,0.24379584064313217,0.24379584064313217,0.29415500896770147,0.4620491503891663,1.025542530897098,1,-0.025542530897098015,-1.1228476816776016,-1.6401107310977736,1.6401107310977736,0.517263049420172,1536.0506996430365,1545.1708153719933,-0.03811115288851686,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,9,2024-11-10,浦和,広島,広島,True,3,0,3,0,1.1644319734455295,1.4483579322565872,1.1644319734455295,1.4483579322565872,1.1533462673295878,1.4173156095337467,0.28248772200412176,0.3120225389839201,0.40548973901195823,0.28248772200412176,0.3120225389839201,0.40548973901195823,1.1594857049962854,3,1.8405142950037146,1.8355680265544705,-1.4483579322565872,1.4483579322565872,3.2839259588110576,1536.0506996430365,1617.5115203040293,0.045964787412878044,269,26,34,0.2
v1.5_counterfactual,E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,,True,10,2024-11-22,浦和,川崎F,川崎F,True,1,1,1,1,2.12912054418302,1.4371083379877583,2.12912054418302,1.4371083379877583,2.0943796286853424,1.4388950039575934,0.5061679879794254,0.24990582949166176,0.24392618252891282,0.5061679879794254,0.24990582949166176,0.24392618252891282,1.768409793429938,1,-0.7684097934299381,-1.1291205441830199,-0.4371083379877583,0.4371083379877583,-0.6920122061952616,1536.0506996430365,1535.7875080302658,0.003098720487905462,269,26,34,0.2
v1.5_counterfactual,E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,,True,1,2024-08-11,鳥栖,浦和,浦和,True,1,1,1,1,1.3230118300414686,1.7378146885729118,1.3230118300414686,1.7378146885729118,1.317412288009541,1.7067424855566558,0.2748323513491836,0.2817432253301405,0.443424423320676,0.2748323513491836,0.2817432253301405,0.443424423320676,1.1062402793776913,1,-0.10624027937769132,-0.3230118300414686,-0.7378146885729118,0.7378146885729118,0.41480285853144316,1415.9335008518126,1538.225217112297,0.025342719992578013,249,25,34,0.2
v1.5_counterfactual,E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,,True,2,2024-08-16,札幌,鳥栖,札幌,False,5,3,3,5,1.287912965963576,1.288239362161219,1.288239362161219,1.287912965963576,1.2671086554034752,1.2668058390182353,0.34072553172431874,0.31840647425610324,0.3408679940195781,0.3408679940195781,0.31840647425610324,0.34072553172431874,1.3410104563148377,0,-1.3410104563148377,1.711760637838781,3.712087034036424,-3.712087034036424,-2.000326396197643,1415.9335008518126,1376.128421948558,-0.010390293263384073,249,25,34,0.2
v1.5_counterfactual,E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,,True,3,2024-08-25,神戸,鳥栖,神戸,False,2,0,0,2,2.009807789002171,0.8349646992275097,0.8349646992275097,2.009807789002171,0.8436564492363688,1.95777697393359,0.6143416313128619,0.24618553762909937,0.13947283105803882,0.13947283105803882,0.24618553762909937,0.6143416313128619,0.6646040308032158,0,-0.6646040308032158,-0.8349646992275097,-0.009807789002171052,0.009807789002171052,-0.8251569102253387,1415.9335008518126,1610.8473664282653,-0.037467211774823886,249,25,34,0.2
v1.5_counterfactual,E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,,True,4,2024-08-31,鳥栖,湘南,湘南,True,1,2,1,2,1.6308157804259646,1.9464938437878374,1.6308157804259646,1.9464938437878374,1.6237728383973942,1.9218526775381557,0.3091499217812436,0.26104576534987795,0.42980431286887844,0.3091499217812436,0.26104576534987795,0.42980431286887844,1.1884955306936087,0,-1.1884955306936087,-0.6308157804259646,0.05350615621216259,-0.05350615621216259,-0.6843219366381272,1415.9335008518126,1455.012783552772,-0.0608982242154689,249,25,34,0.2
v1.5_counterfactual,E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,,True,5,2024-09-13,川崎F,鳥栖,川崎F,False,3,2,2,3,2.3250943360466247,0.8796183481970958,0.8796183481970958,2.3250943360466247,0.8909346928590286,2.2739779253710384,0.6672629049224266,0.21234700486164612,0.12039009021592735,0.12039009021592735,0.21234700486164612,0.6672629049224266,0.5735172755094282,0,-0.5735172755094282,1.1203816518029042,0.6749056639533753,-0.6749056639533753,0.4454759878495289,1415.9335008518126,1534.7975232377141,0.037349508046040224,249,25,34,0.2
