event_id,season,team,old_manager,new_manager,last_old_manager_match_date,first_new_manager_match_date,effective_change_date,games_after_change,date,opponent,is_home_schedule,match_id,match_url,merge_date,target_year,date_v15,is_home,home,away,actual_goals_for,actual_goals_against,lambda_for,lambda_against,team_win_prob,team_draw_prob,team_loss_prob,expected_points,actual_points,points_residual,goal_for_residual,goals_against_improvement,actual_home_goal,actual_away_goal,lambda_home,lambda_away
E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,2024-07-20,5,2024-08-24,C大阪,True,20240824004,https://soccer-db.net/result/20240824004,2024-08-24,2024.0,2024-08-24,True,横浜FM,C大阪,4.0,0.0,1.164253890458398,1.056154567249686,0.3605319310687256,0.33,0.3094680689312743,1.411595793206177,3.0,1.588404206793823,2.835746109541602,1.056154567249686,4.0,0.0,1.164253890458398,1.056154567249686
E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,2024-07-20,6,2024-09-13,京都,True,20240913003,https://soccer-db.net/result/20240913003,2024-09-13,2024.0,2024-09-13,True,横浜FM,京都,1.0,2.0,1.7318563958789197,0.7217834045526877,0.5787937060856176,0.2785121643393867,0.1426941295749957,2.01489328259624,0.0,-2.01489328259624,-0.7318563958789197,-1.2782165954473124,1.0,2.0,1.7318563958789197,0.7217834045526877
E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,2024-07-20,7,2024-09-22,広島,False,20240922004,https://soccer-db.net/result/20240922004,2024-09-22,2024.0,2024-09-22,False,広島,横浜FM,2.0,6.0,1.3907382611508952,2.5533354778719315,0.1856399828451295,0.215401860634673,0.5989581565201975,0.7723218091700617,0.0,-0.7723218091700617,0.6092617388491048,-3.4466645221280685,6.0,2.0,2.5533354778719315,1.3907382611508952
E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,2024-07-20,8,2024-09-28,FC東京,True,20240928004,https://soccer-db.net/result/20240928004,2024-09-28,2024.0,2024-09-28,True,横浜FM,FC東京,1.0,3.0,1.7757464606556197,1.3077478263346132,0.4552830166786167,0.2788491857761599,0.2658677975452233,1.64469823581201,0.0,-1.64469823581201,-0.7757464606556197,-1.6922521736653868,1.0,3.0,1.7757464606556197,1.3077478263346132
E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,2024-07-20,9,2024-10-05,柏,False,20241005004,https://soccer-db.net/result/20241005004,2024-10-05,2024.0,2024-10-05,False,柏,横浜FM,0.0,1.0,1.6713047389517914,1.1400870164964507,0.4659045908153842,0.2907464108904958,0.24334899829412,1.6884601833366484,0.0,-1.6884601833366484,-1.6713047389517914,0.14008701649645072,1.0,0.0,1.1400870164964507,1.6713047389517914
E003,2024,横浜FM,ハリー キューウェル,ジョン ハッチンソン,2024-07-14,2024-07-20,2024-07-20,10,2024-10-18,新潟,True,20241018003,https://soccer-db.net/result/20241018003,2024-10-18,2024.0,2024-10-18,True,横浜FM,新潟,0.0,0.0,1.7276284380885782,1.1167095030639722,0.4844872657336005,0.2851807165115246,0.2303320177548749,1.738642513712326,1.0,-0.738642513712326,-1.7276284380885782,1.1167095030639722,0.0,0.0,1.7276284380885782,1.1167095030639722
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,1,2024-08-31,町田,False,20240831001,https://soccer-db.net/result/20240831001,2024-08-31,2024.0,2024-08-31,False,町田,浦和,2.0,2.0,1.110341205734562,1.9613451093354135,0.1993994245287519,0.2609861712361895,0.5396144042350588,0.8591844448224453,1.0,0.14081555517755473,0.8896587942654379,-0.038654890664586494,2.0,2.0,1.9613451093354135,1.110341205734562
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,2,2024-09-14,G大阪,False,20240914004,https://soccer-db.net/result/20240914004,2024-09-14,2024.0,2024-09-14,False,G大阪,浦和,1.0,0.0,1.005754696129264,1.833574580800204,0.1927222631675851,0.2729272231726375,0.534350513659777,0.8510940126753932,3.0,2.148905987324607,-0.0057546961292640475,1.833574580800204,0.0,1.0,1.833574580800204,1.005754696129264
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,3,2024-09-21,FC東京,True,20240921003,https://soccer-db.net/result/20240921003,2024-09-21,2024.0,2024-09-21,True,浦和,FC東京,0.0,2.0,1.7341655520757815,1.1738066516634509,0.4736682620126879,0.2841640928157128,0.2421676451715991,1.7051688788537769,0.0,-1.7051688788537769,-1.7341655520757815,-0.8261933483365491,0.0,2.0,1.7341655520757815,1.1738066516634509
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,4,2024-09-28,神戸,False,20240928008,https://soccer-db.net/result/20240928008,2024-09-28,2024.0,2024-09-28,False,神戸,浦和,0.0,1.0,0.9799481360827396,1.555325776134669,0.2220520374309804,0.3055372516190326,0.4724107109499871,0.971693363911974,0.0,-0.971693363911974,-0.9799481360827396,0.555325776134669,1.0,0.0,1.555325776134669,0.9799481360827396
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,5,2024-10-05,C大阪,True,20241005005,https://soccer-db.net/result/20241005005,2024-10-05,2024.0,2024-10-05,True,浦和,C大阪,0.0,1.0,1.1305789371269654,0.9535675396829713,0.3785136549284099,0.33,0.29148634507159,1.4655409647852298,0.0,-1.4655409647852298,-1.1305789371269654,-0.046432460317028745,0.0,1.0,1.1305789371269654,0.9535675396829713
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,6,2024-10-19,東京V,False,20241019007,https://soccer-db.net/result/20241019007,2024-10-19,2024.0,2024-10-19,False,東京V,浦和,1.0,2.0,1.579013875817955,1.9308725856896063,0.3007667270891375,0.2630049782837407,0.4362282946271217,1.1653051595511532,0.0,-1.1653051595511532,-0.579013875817955,-0.06912741431039371,2.0,1.0,1.9308725856896063,1.579013875817955
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,7,2024-10-23,柏,True,20241023001,https://soccer-db.net/result/20241023001,2024-10-23,2024.0,2024-10-23,True,浦和,柏,1.0,0.0,1.8697700817520595,0.7858564193612316,0.5952692582464179,0.261841872127674,0.142888869625908,2.0476496468669274,3.0,0.9523503531330726,-0.8697700817520595,0.7858564193612316,1.0,0.0,1.8697700817520595,0.7858564193612316
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,8,2024-10-30,横浜FM,False,20241030001,https://soccer-db.net/result/20241030001,2024-10-30,2024.0,2024-10-30,False,横浜FM,浦和,0.0,0.0,1.2064368970731485,2.109867735410642,0.201079442503688,0.2483866414271028,0.5505339160692089,0.8516249689381669,1.0,0.14837503106183314,-1.2064368970731485,2.109867735410642,0.0,0.0,2.109867735410642,1.2064368970731485
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,9,2024-11-10,広島,True,20241110002,https://soccer-db.net/result/20241110002,2024-11-10,2024.0,2024-11-10,True,浦和,広島,3.0,0.0,1.100011864830273,1.0606070324262904,0.3444891008794357,0.3300000000000001,0.3255108991205642,1.3634673026383073,3.0,1.6365326973616927,1.899988135169727,1.0606070324262904,3.0,0.0,1.100011864830273,1.0606070324262904
E004,2024,浦和,ペアマティアス ヘグモ,池田 伸康,2024-08-17,2024-08-31,2024-08-31,10,2024-11-22,川崎F,True,20241122001,https://soccer-db.net/result/20241122001,2024-11-22,2024.0,2024-11-22,True,浦和,川崎F,1.0,1.0,2.0195963949043634,0.9274178534892268,0.5943579685049016,0.2491888668202721,0.1564531646748262,2.032262772334977,1.0,-1.032262772334977,-1.0195963949043634,-0.07258214651077322,1.0,1.0,2.0195963949043634,0.9274178534892268
