event_id,season,team,old_manager,new_manager,effective_change_date,window,window_start,window_end,n_matches,n_events,mean_expected_points,mean_actual_points,mean_points_residual,sum_expected_points,sum_actual_points,sum_points_residual,points_residual_ci_low,points_residual_ci_high,mean_lambda_for,mean_actual_goals_for,mean_goal_for_residual,mean_lambda_against,mean_actual_goals_against,mean_goals_against_improvement,goals_against_improvement_ci_low,goals_against_improvement_ci_high,mean_goal_diff_residual,mean_team_win_prob,mean_team_draw_prob,mean_team_loss_prob,home_match_rate,mean_team_games_in_train_at_cutoff
J1C_2005_0003,2005,東京V,オズワルド アルディレス,バドン,2005-07-23,after_1_3,1,3,3,1,0.9208057265682479,1.3333333333333333,0.41252760676508543,2.7624171797047437,4.0,1.2375828202952563,-1.077249441691221,1.9023046552213918,1.1474245195809682,1.0,-0.14742451958096825,1.8704358880247878,1.6666666666666667,0.20376922135812103,-1.3324009450014573,1.7399393877176994,0.05634470177715286,0.21658117560828974,0.2710621997433787,0.5123566246483316,0.3333333333333333,17.0
J1C_2005_0003,2005,東京V,オズワルド アルディレス,バドン,2005-07-23,after_1_5,1,5,5,1,0.8329889470872842,1.4,0.5670110529127157,4.164944735436421,7.0,2.8350552645635787,-0.7146950342821736,1.848717140107605,1.1755637214718444,1.0,-0.17556372147184457,2.1166326093130876,1.2,0.9166326093130877,-0.30402703903798933,2.1372922576641646,0.7410688878412433,0.1948857742978522,0.24833162419372776,0.5567826015084202,0.6,17.0
J1C_2005_0003,2005,東京V,オズワルド アルディレス,バドン,2005-07-23,after_1_10,1,10,10,1,0.9015634225735647,1.0,0.09843657742643533,9.015634225735647,10.0,0.9843657742643533,-0.6392297568189148,0.8361029116717854,1.2506529614960549,1.2,-0.050652961496054937,2.0951157818490107,1.5,0.5951157818490107,-0.3586296097663534,1.548861173464375,0.5444628203529558,0.21868073917702016,0.2455212050425041,0.5357980557804758,0.5,17.0
J1C_2005_0003,2005,東京V,オズワルド アルディレス,バドン,2005-07-23,after_4_6,4,6,3,1,0.6814449813161265,1.0,0.3185550186838733,2.0443349439483796,3.0,0.95566505605162,-1.6883427481080824,2.325452785475829,1.3566852078386635,0.6666666666666666,-0.6900185411719969,2.7456617314997067,0.6666666666666666,2.0789950648330398,1.631890217376578,2.5260999122895016,1.3889765236610427,0.16022170504947553,0.20077986616770002,0.6389984287828245,0.6666666666666666,17.0
J1C_2005_0003,2005,東京V,オズワルド アルディレス,バドン,2005-07-23,after_7_10,7,10,4,1,1.0522205255206307,0.75,-0.3022205255206307,4.208882102082523,3.0,-1.208882102082523,-1.0837325420207895,0.47929149097952817,1.2485501081754133,1.75,0.5014498918245867,1.775716239979156,2.0,-0.22428376002084405,-1.7801778204322414,1.3316103003905533,0.2771661318037427,0.26409968744922646,0.25992146317295134,0.47597884937782214,0.5,17.0
J1C_2005_0004,2005,神戸,松永 英機,エメルソン レオン,2005-04-23,after_1_3,1,3,3,1,0.8421269103766603,0.0,-0.8421269103766603,2.526380731129981,0.0,-2.526380731129981,-1.3311784001290838,-0.35307542062423675,0.940852661744476,0.6666666666666666,-0.2741859950778092,1.9539585537381463,2.3333333333333335,-0.37937477959518695,-2.050089345306814,1.2913397861164402,-0.6535607746729962,0.19439999379161257,0.2589269290018226,0.5466730772065648,0.3333333333333333,6.0
J1C_2005_0004,2005,神戸,松永 英機,エメルソン レオン,2005-04-23,after_1_5,1,5,5,1,0.8129534944210084,0.2,-0.6129534944210084,4.064767472105042,1.0,-3.064767472105042,-1.0949671650701769,-0.13093982377184,0.9972802708227959,0.4,-0.5972802708227957,2.015709013737068,1.6,0.41570901373706803,-0.9177841011409533,1.7492021286150894,-0.18157125708572772,0.18408518701009208,0.26069793339073216,0.5552168795991758,0.6,6.0
J1C_2005_0004,2005,神戸,松永 英機,エメルソン レオン,2005-04-23,after_1_10,1,10,6,1,0.8175084004740079,0.6666666666666666,-0.1508417338073412,4.905050402844047,4.0,-0.9050504028440471,-1.1383915708337693,0.836708103219087,0.9411574464742665,0.6666666666666666,-0.27449077980759956,1.9052423837919017,1.3333333333333333,0.5719090504585683,-0.5591074611179802,1.7029255620351167,0.2974182706509687,0.18175337421613258,0.2722482778256102,0.5459983479582573,0.5,6.0
J1C_2005_0004,2005,神戸,松永 英機,エメルソン レオン,2005-04-23,after_4_6,4,6,3,1,0.7928898905713554,1.3333333333333333,0.540443442761978,2.378669671714066,4.0,1.621330328285934,-1.1332640265976546,2.2141509121216103,0.9414622312040567,0.6666666666666666,-0.27479556453739,1.856526213845657,0.3333333333333333,1.5231928805123236,1.1650259801754423,1.8813597808492049,1.2483973159749338,0.16910675464065253,0.28556962664939767,0.5453236187099498,0.6666666666666666,6.0
J1C_2005_0005,2005,神戸,エメルソン レオン,パベル ジェハーク,2005-07-02,after_1_3,1,3,3,1,0.9404189814619027,0.3333333333333333,-0.6070856481285695,2.8212569443857083,1.0,-1.8212569443857083,-1.3145570108901294,0.1003857146329904,0.8560882291828964,1.0,0.1439117708171035,1.440157250362281,2.3333333333333335,-0.8931760829710523,-2.5703000080341205,0.783947842092016,-0.749264312153949,0.21303818092977944,0.30130443867256435,0.4856573803976561,0.6666666666666666,12.0
J1C_2005_0005,2005,神戸,エメルソン レオン,パベル ジェハーク,2005-07-02,after_1_5,1,5,5,1,0.9803863470170157,0.4,-0.5803863470170156,4.901931735085078,2.0,-2.9019317350850784,-1.0270934415236967,-0.13367925251033458,0.8944371714123008,1.2,0.3055628285876992,1.4200242717634681,2.8,-1.379975728236532,-2.5065829047782886,-0.25336855169477523,-1.0744128996488325,0.2232863577192412,0.310527273859292,0.46618636842146677,0.6,12.0
J1C_2005_0005,2005,神戸,エメルソン レオン,パベル ジェハーク,2005-07-02,after_1_10,1,10,10,1,1.0422950907667892,1.0,-0.04229509076678919,10.422950907667891,10.0,-0.4229509076678919,-0.750056476508377,0.6654662949747987,0.9765625562211812,1.3,0.3234374437788189,1.4195110165665947,2.0,-0.5804889834334055,-1.42772443973121,0.26674647286439923,-0.25705153965458666,0.24346694556018372,0.311894254086238,0.4446388003535783,0.5,12.0
J1C_2005_0005,2005,神戸,エメルソン レオン,パベル ジェハーク,2005-07-02,after_4_6,4,6,3,1,1.0705884268016108,0.6666666666666666,-0.40392176013494413,3.2117652804048324,2.0,-1.2117652804048324,-0.8863197086301687,0.07847618836028047,1.023356659516129,1.3333333333333333,0.30997667381720434,1.4267185889476057,2.6666666666666665,-1.2399480777190608,-3.0258216782146894,0.5459255227765676,-0.9299714039018564,0.2506742761043334,0.3185655984886106,0.43076012540705605,0.3333333333333333,12.0
J1C_2005_0005,2005,神戸,エメルソン レオン,パベル ジェハーク,2005-07-02,after_7_10,7,10,4,1,1.0974821707193378,1.75,0.6525178292806623,4.389928682877351,7.0,2.610071317122649,-0.8772489124699377,2.1822845710312624,1.0318227240286837,1.5,0.4681772759713164,1.3986206619340709,1.25,0.14862066193407092,-0.9423495287043353,1.239590852572477,0.6167979379053872,0.2608830211248747,0.3148331073447137,0.42428387153041164,0.5,12.0
J1C_2006_0006,2006,C大阪,小林 伸二,塚田 雄二,2006-04-22,after_1_3,1,3,3,1,1.2992922625698717,0.6666666666666666,-0.6326255959032051,3.8978767877096154,2.0,-1.8978767877096154,-1.0384525548478245,-0.2267986369585856,1.8820314837751113,1.0,-0.8820314837751114,2.171469936890423,1.3333333333333333,0.8381366035570896,-1.05553952234878,2.731812729462959,-0.04389488021802168,0.36355393183325746,0.20863046707009927,0.4278156010966431,0.3333333333333333,8.0
J1C_2006_0006,2006,C大阪,小林 伸二,塚田 雄二,2006-04-22,after_1_5,1,5,5,1,1.0654010706183197,0.4,-0.6654010706183198,5.327005353091598,2.0,-3.327005353091599,-0.9950699897122899,-0.3357321515243496,1.6563207426002982,0.6,-1.056320742600298,2.4207986165045714,1.4,1.0207986165045715,-0.27607140067891356,2.3176686336880565,-0.0355221260957268,0.2883867158548132,0.20024092305388014,0.5113723610913066,0.4,8.0
J1C_2006_0006,2006,C大阪,小林 伸二,塚田 雄二,2006-04-22,after_1_10,1,10,10,1,1.0475931438871564,0.5,-0.5475931438871565,10.475931438871564,5.0,-5.475931438871565,-1.2436235979901098,0.14843731021579687,1.4804356646584407,0.7,-0.7804356646584406,2.198387264548259,1.8,0.3983872645482595,-0.809612733788319,1.6063872628848381,-0.38204840011018126,0.27500127772606614,0.22258931070895804,0.5024094115649758,0.5,8.0
J1C_2006_0006,2006,C大阪,小林 伸二,塚田 雄二,2006-04-22,after_4_6,4,6,3,1,0.773279470396201,0.0,-0.773279470396201,2.319838411188603,0.0,-2.319838411188603,-1.226778995486307,-0.31977994530609505,1.230885959476318,0.3333333333333333,-0.8975526261429847,2.4702307600635867,2.0,0.4702307600635863,-1.6444597111857702,2.5849212313129426,-0.4273218660793985,0.18549949552352837,0.21678098382561597,0.5977195206508555,0.3333333333333333,8.0
J1C_2006_0006,2006,C大阪,小林 伸二,塚田 雄二,2006-04-22,after_7_10,7,10,4,1,1.0645540599933367,0.75,-0.31455405999333674,4.258216239973347,3.0,-1.258216239973347,-2.137424206472917,1.5083160864862435,1.3664010792075296,0.75,-0.6164010792075296,2.014692638655142,2.0,0.01469263865514181,-2.5419294630925537,2.5713147404028374,-0.6017084405523878,0.27571312379757595,0.23741468860060871,0.4868721876018153,0.75,8.0
J1C_2006_0007,2006,FC東京,アレッシャンドレ ガーロ,倉又 寿雄,2006-08-20,after_1_3,1,3,3,1,1.2308160823822822,2.0,0.7691839176177178,3.6924482471468467,6.0,2.3075517528531533,-0.8675153501193427,2.405883185354778,1.1808651484073225,3.0,1.8191348515926775,1.3609679430658668,2.0,-0.6390320569341333,-1.566495678264363,0.2884315643960964,1.1801027946585443,0.30703937309430496,0.30969796309936737,0.3832626638063277,0.3333333333333333,17.0
J1C_2006_0007,2006,FC東京,アレッシャンドレ ガーロ,倉又 寿雄,2006-08-20,after_1_5,1,5,5,1,1.4970751710009835,1.2,-0.2970751710009836,7.485375855004918,6.0,-1.4853758550049179,-1.8608024055635608,1.2666520635615937,1.584348621891313,2.4,0.815651378108687,1.3330729485802078,2.4,-1.0669270514197922,-1.819977378590282,-0.31387672424930224,-0.25127567331110534,0.404628547220592,0.2831895293392076,0.3121819234402004,0.6,17.0
J1C_2006_0007,2006,FC東京,アレッシャンドレ ガーロ,倉又 寿雄,2006-08-20,after_1_10,1,10,10,1,1.5316409745168758,0.9,-0.6316409745168758,15.316409745168757,9.0,-6.316409745168759,-1.6238053481246926,0.360523399090941,1.6751106169988101,1.9,0.22488938300118977,1.3743377436322766,2.6,-1.2256622563677237,-2.072832941755718,-0.3784915709797294,-1.0007728733665335,0.41869646393843435,0.27555158270157276,0.3057519533599927,0.4,17.0
J1C_2006_0007,2006,FC東京,アレッシャンドレ ガーロ,倉又 寿雄,2006-08-20,after_4_6,4,6,3,1,1.835690458949328,0.0,-1.835690458949328,5.507071376847984,0.0,-5.507071376847984,-1.9993341848032953,-1.6720467330953606,2.111058105311488,1.0,-1.111058105311488,1.3158350299324721,2.3333333333333335,-1.0174983034008613,-2.4269688480428018,0.3919722412410791,-2.1285564087123494,0.5285094017846934,0.25016225359524774,0.2213283446200588,0.6666666666666666,17.0
J1C_2006_0007,2006,FC東京,アレッシャンドレ ガーロ,倉又 寿雄,2006-08-20,after_7_10,7,10,4,1,1.5292225302934819,0.75,-0.7792225302934821,6.1168901211739275,3.0,-3.1168901211739284,-2.4300784430683326,0.8716333824813685,1.7188341022079174,1.75,0.03116589779208251,1.4282421293319374,3.25,-1.8217578706680628,-3.5915609326216718,-0.051954808714454126,-1.7905919728759803,0.4200795786868371,0.2689837942329707,0.3109366270801921,0.25,17.0
J1C_2006_0008,2006,京都,柱谷 幸一,美濃部 直彦,2006-10-06,after_1_3,1,3,3,1,0.7867093965577946,1.0,0.2132906034422055,2.3601281896733837,3.0,0.6398718103266164,-0.21071877625519234,0.6372999831396033,1.172356961863219,1.0,-0.17235696186321903,2.2644768475621366,1.0,1.2644768475621369,0.6599874622715042,1.8689662328527694,1.0921198856989178,0.18668841584112514,0.2266441490344191,0.5866674351244558,0.6666666666666666,25.0
J1C_2006_0008,2006,京都,柱谷 幸一,美濃部 直彦,2006-10-06,after_1_5,1,5,5,1,0.8674228098586226,0.8,-0.0674228098586227,4.337114049293113,4.0,-0.3371140492931135,-0.4766538961892322,0.3418082764719868,1.3640545262661916,0.8,-0.5640545262661918,2.3412535443646076,1.2,1.1412535443646075,0.7724429989088422,1.5100640898203728,0.5771990180984158,0.21643122714805374,0.21812912841446144,0.5654396444374848,0.6,25.0
J1C_2006_0008,2006,京都,柱谷 幸一,美濃部 直彦,2006-10-06,after_1_10,1,10,9,1,0.8561111392440153,0.4444444444444444,-0.4116666947995708,7.705000253196137,4.0,-3.705000253196137,-0.7860701346647424,-0.03726325493439919,1.303264564038762,0.7777777777777778,-0.5254867862609844,2.3098412498643013,1.5555555555555556,0.7542856943087458,0.2767170471419742,1.2318543414755174,0.2287989080477615,0.21098954493324612,0.22314250444427675,0.5658679506224771,0.5555555555555556,25.0
J1C_2006_0008,2006,京都,柱谷 幸一,美濃部 直彦,2006-10-06,after_4_6,4,6,3,1,1.0300350904306128,0.3333333333333333,-0.6967017570972796,3.0901052712918387,1.0,-2.0901052712918387,-1.104854709616875,-0.288548804577684,1.4939318641413764,0.3333333333333333,-1.160598530808043,2.1536289814763836,1.3333333333333333,0.8202956481430501,0.5265850493651525,1.1140062469209477,-0.3403028826649928,0.2641518270377441,0.23757960931738062,0.4982685636448752,0.3333333333333333,25.0
J1C_2006_0008,2006,京都,柱谷 幸一,美濃部 直彦,2006-10-06,after_7_10,7,10,3,1,0.7515889307436382,0.0,-0.7515889307436382,2.2547667922309147,0.0,-2.2547667922309147,-1.2071700706109594,-0.2960077908763169,1.243504866111691,1.0,-0.24350486611169098,2.511417920554384,2.3333333333333335,0.17808458722105058,-0.8892128457150077,1.2453820201571089,-0.0654202788906404,0.1821283919208692,0.20520375498103052,0.6126678530981001,0.6666666666666666,25.0
J1C_2006_0009,2006,千葉,イビツァ オシム,アマル オシム,2006-07-19,after_1_3,1,3,3,1,1.8500130356034383,2.0,0.1499869643965616,5.550039106810315,6.0,0.4499608931896848,-1.0565287290360919,1.3565026578292152,2.668496962813126,2.3333333333333335,-0.33516362947979245,1.6890963159935035,1.6666666666666667,0.022429649326836925,-0.674364575461782,0.7192238741154557,-0.31273398015295545,0.551006972671973,0.19699211758751975,0.25200090974050754,0.3333333333333333,12.0
J1C_2006_0009,2006,千葉,イビツァ オシム,アマル オシム,2006-07-19,after_1_5,1,5,5,1,1.741021990436316,1.8,0.05897800956368382,8.70510995218158,9.0,0.2948900478184191,-1.1990066068792495,1.3169626260066172,2.1992929077004737,2.2,0.0007070922995260354,1.4833981675216534,1.8,-0.3166018324783465,-1.3886079199648367,0.7554042550081438,-0.31589474017882047,0.5005211354918246,0.23945858396084238,0.26002028054733317,0.4,12.0
J1C_2006_0009,2006,千葉,イビツァ オシム,アマル オシム,2006-07-19,after_1_10,1,10,10,1,1.6188964986612153,1.2,-0.41889649866121526,16.188964986612152,12.0,-4.188964986612152,-1.2499580339870513,0.4121650366646209,1.8157584418512975,2.0,0.18424155814870244,1.3490211341448883,2.2,-0.8509788658551116,-1.6340237834255489,-0.06793394828467425,-0.6667373077064093,0.44918538414704595,0.27134034622007747,0.27947426963287664,0.5,12.0
J1C_2006_0009,2006,千葉,イビツァ オシム,アマル オシム,2006-07-19,after_4_6,4,6,3,1,1.5864485352990396,1.0,-0.5864485352990395,4.759345605897119,3.0,-1.7593456058971186,-2.771529040481857,1.5986319698837779,1.4427165571661822,2.3333333333333335,0.8906167761671512,1.0979583508487583,2.6666666666666665,-1.5687083158179085,-3.78616784153461,0.6487512098987931,-0.6780915396507572,0.42478100431727395,0.3121055223472176,0.26311347333550855,0.6666666666666666,12.0
J1C_2006_0009,2006,千葉,イビツァ オシム,アマル オシム,2006-07-19,after_7_10,7,10,4,1,1.4698950684761798,0.75,-0.7198950684761798,5.879580273904719,3.0,-2.879580273904719,-1.9891684530214402,0.5493783160690806,1.4559859646437632,1.5,0.04401403535623699,1.2822618352305244,2.25,-0.9677381647694756,-1.7755397263326822,-0.15993660320626912,-0.9237241294132387,0.39112247762567964,0.2965276355991407,0.3123498867751795,0.5,12.0
J1C_2006_0010,2006,広島,小野 剛,望月 一頼,2006-04-22,after_1_3,1,3,3,1,1.0417138699558912,1.3333333333333333,0.29161946337744205,3.125141609867674,4.0,0.8748583901323261,-1.551673703505949,2.1349126302608328,1.614136661073139,1.0,-0.614136661073139,2.1963339090033576,1.0,1.1963339090033578,0.2687085070775235,2.123959310929192,0.5821972479302188,0.2660152035881642,0.2436682591913987,0.490316537220437,0.3333333333333333,8.0
J1C_2006_0010,2006,広島,小野 剛,望月 一頼,2006-04-22,after_1_5,1,5,4,1,0.975970505096188,1.75,0.774029494903812,3.903882020384752,7.0,3.096117979615248,-0.8362126746307759,2.3842716644384,1.4841836180579366,1.0,-0.48418361805793675,2.1774914076080676,0.75,1.4274914076080676,0.6302990295771141,2.224683785639021,0.943307789550131,0.24405120596419344,0.24381688720360778,0.5121319068321987,0.5,8.0
J1C_2006_0010,2006,広島,小野 剛,望月 一頼,2006-04-22,after_1_10,1,10,4,1,0.975970505096188,1.75,0.774029494903812,3.903882020384752,7.0,3.096117979615248,-0.8362126746307759,2.3842716644384,1.4841836180579366,1.0,-0.48418361805793675,2.1774914076080676,0.75,1.4274914076080676,0.6302990295771141,2.224683785639021,0.943307789550131,0.24405120596419344,0.24381688720360778,0.5121319068321987,0.5,8.0
J1C_2006_0010,2006,広島,小野 剛,望月 一頼,2006-04-22,after_4_6,4,6,1,1,0.7787404105170782,3.0,2.221259589482922,0.7787404105170782,3.0,2.221259589482922,2.221259589482922,2.221259589482922,1.09432448901233,1.0,-0.09432448901233004,2.120963903422197,0.0,2.120963903422197,2.120963903422197,2.120963903422197,2.026639414409867,0.17815921309228108,0.244262771240235,0.5775780156674837,1.0,8.0
J1C_2006_0011,2006,広島,望月 一頼,ミハイロ ペトロビッチ,2006-07-19,after_1_3,1,3,3,1,1.1114638019116703,1.0,-0.11146380191167027,3.334391405735011,3.0,-0.3343914057350108,-1.6725368749034268,1.4496092710800863,1.5517904424550462,2.0,0.44820955754495406,2.1816461726842724,3.0,-0.8183538273157279,-1.0932857505517108,-0.543421904079745,-0.37014426977077397,0.29036405895959905,0.2403716250328732,0.4692643160075279,0.6666666666666666,12.0
J1C_2006_0011,2006,広島,望月 一頼,ミハイロ ペトロビッチ,2006-07-19,after_1_5,1,5,5,1,1.0506223636236756,1.2,0.1493776363763244,5.253111818118378,6.0,0.746888181881622,-1.1308574528400743,1.4296127255927231,1.4224139356698398,1.8,0.3775860643301603,2.0736971339941945,2.2,-0.1263028660058056,-1.067346537788215,0.8147408057766037,0.25128319832435453,0.265991542713337,0.2526477354836646,0.48136072180299855,0.6,12.0
J1C_2006_0011,2006,広島,望月 一頼,ミハイロ ペトロビッチ,2006-07-19,after_1_10,1,10,10,1,0.9565719230067732,1.3,0.343428076993227,9.565719230067732,13.0,3.43428076993227,-0.5269884064576245,1.2138445604440784,1.2691702143797936,1.5,0.23082978562020626,2.030876274105959,1.6,0.4308762741059586,-0.3600799378314628,1.22183248604338,0.6617060597261648,0.23328700655763596,0.25671090333386504,0.5100020901084991,0.6,12.0
J1C_2006_0011,2006,広島,望月 一頼,ミハイロ ペトロビッチ,2006-07-19,after_4_6,4,6,3,1,0.8514284125121351,1.0,0.1485715874878649,2.5542852375364054,3.0,0.44571476246359465,-1.665317006959377,1.9624601819351066,1.2441692020647486,1.0,-0.24416920206474865,2.194650240213154,1.0,1.1946502402131542,0.25451838588653597,2.1347820945397724,0.9504810381484056,0.20203322396406753,0.24532874061993248,0.5526380354160001,0.6666666666666666,12.0
J1C_2006_0011,2006,広島,望月 一頼,ミハイロ ペトロビッチ,2006-07-19,after_7_10,7,10,4,1,0.9192606466990784,1.75,0.8307393533009215,3.6770425867963135,7.0,3.322957413203686,-0.6790046479058838,2.340483354507727,1.0759558025596385,1.5,0.42404419744036154,1.7949683755918269,1.0,0.7949683755918269,-0.6134320623315195,2.203368813515173,1.2190125730321884,0.21391955420133998,0.27750198409505833,0.5085784617036015,0.5,12.0
J1C_2006_0012,2006,横浜FM,岡田 武史,水沼 貴史,2006-08-27,after_1_3,1,3,3,1,1.562921233428358,2.0,0.43707876657164196,4.688763700285074,6.0,1.3112362997149258,-0.9671922724062156,1.8413498055494997,1.9166830053913382,2.6666666666666665,0.7499836612753285,1.5586015601859537,0.6666666666666666,0.891934893519287,0.02601910696827736,1.7578506800702967,1.6419185547946153,0.4388923097716599,0.2462443041133786,0.3148633861149616,0.6666666666666666,19.0
J1C_2006_0012,2006,横浜FM,岡田 武史,水沼 貴史,2006-08-27,after_1_5,1,5,5,1,1.6221379799015545,2.4,0.7778620200984457,8.110689899507772,12.0,3.889310100492229,-0.09647465011903689,1.6521986903159283,1.765477201927761,2.6,0.8345227980722392,1.32968530943223,0.8,0.52968530943223,-0.12587635746224313,1.1852469763267033,1.3642081075044694,0.45201055271263435,0.2661063217636512,0.2818831255237145,0.6,19.0
J1C_2006_0012,2006,横浜FM,岡田 武史,水沼 貴史,2006-08-27,after_1_10,1,10,10,1,1.498173534293497,1.6,0.10182646570650307,14.98173534293497,16.0,1.0182646570650307,-0.7539504071123585,0.9576033385253647,1.5770138232662236,1.6,0.022986176733776387,1.3386300308517374,1.1,0.23863003085173728,-0.35093082586961244,0.828190887573087,0.2616162075855136,0.4063402622965466,0.2791527474038573,0.31450699029959617,0.5,19.0
J1C_2006_0012,2006,横浜FM,岡田 武史,水沼 貴史,2006-08-27,after_4_6,4,6,3,1,1.7069042891118513,2.0,0.2930957108881489,5.120712867335554,6.0,0.8792871326644467,-1.663698889510672,2.2498903112869697,1.5910312924477317,1.6666666666666667,0.075635374218935,1.04002976406361,1.0,0.040029764063610106,-0.21230195941149807,0.29236148753871827,0.1156651382825451,0.4711899644294129,0.2933343958236123,0.23547563974697483,0.6666666666666666,19.0
J1C_2006_0012,2006,横浜FM,岡田 武史,水沼 貴史,2006-08-27,after_7_10,7,10,4,1,1.2930646938285855,1.0,-0.2930646938285855,5.172258775314342,4.0,-1.172258775314342,-1.7928582357088254,1.2067288480516545,1.3117488347862567,0.75,-0.5617488347862567,1.3976015839421703,1.5,-0.10239841605782979,-1.3686574442483872,1.1638606121327277,-0.6641472508440864,0.3332889500905618,0.29319784355690015,0.37351320635253804,0.25,19.0
