season,league,league_level,team,team_std,goals,goals_against,shots,shots_on_target,shots_against,shots_on_target_against,xg,xga,chance_create,clean_sheet,ball_possession,goals_rank,goals_against_rank,shots_rank,shots_on_target_rank,shots_against_rank,shots_on_target_against_rank,xg_rank,xga_rank,chance_create_rank,clean_sheet_rank,ball_possession_rank,league_avg_goals,goals_ratio,league_avg_goals_against,goals_against_ratio,league_avg_shots,shots_ratio,league_avg_shots_on_target,shots_on_target_ratio,league_avg_shots_against,shots_against_ratio,league_avg_shots_on_target_against,shots_on_target_against_ratio,league_avg_xg,xg_ratio,league_avg_xga,xga_ratio,league_avg_chance_create,chance_create_ratio,league_avg_clean_sheet,clean_sheet_ratio,league_avg_ball_possession,ball_possession_ratio,goal_diff,xg_diff,shot_diff,sot_diff,prev_attack_ratio_simple,prev_defense_bad_ratio_simple,prev_defense_good_ratio_simple
2019,j1,1,セレッソ大阪,C大阪,39.0,25.0,453.0,157.0,451.0,122.0,51.2,41.3,405.0,15.0,51.0,12,18,9,6,11,15,6,14,8,1,7,44.27777777777778,0.8808030112923463,44.27777777777778,0.5646173149309912,438.05555555555554,1.0341154090044389,143.27777777777777,1.0957735556417216,438.05555555555554,1.0295497780596068,143.27777777777777,0.8514928266770067,47.44444444444444,1.0791569086651054,47.43888888888889,0.8705937463403208,398.05555555555554,1.0174459176552686,9.38888888888889,1.5976331360946745,49.861111111111114,1.022841225626741,14.0,9.900000000000006,2.0,35.0,0.9978010545777998,0.7602785930158548,1.3153073217979532
2019,j1,1,ＦＣ東京,FC東京,46.0,29.0,392.0,133.0,422.0,129.0,44.0,36.7,379.0,14.0,45.6,7,16,15,11,12,12,15,17,11,3,14,44.27777777777778,1.0388958594730238,44.27777777777778,0.6549560853199498,438.05555555555554,0.8948636651870641,143.27777777777777,0.9282667700659171,438.05555555555554,0.9633481293595435,143.27777777777777,0.9003489724699496,47.44444444444444,0.927400468384075,47.43888888888889,0.7736268883944256,398.05555555555554,0.9521284019539428,9.38888888888889,1.4911242603550294,49.861111111111114,0.9145403899721448,17.0,7.299999999999997,-30.0,4.0,0.9717814416746657,0.770475108076252,1.2979004636461695
2019,j1,1,ガンバ大阪,G大阪,54.0,48.0,497.0,165.0,481.0,179.0,48.7,51.3,449.0,11.0,53.3,4,9,2,5,4,1,8,5,5,6,6,44.27777777777778,1.219573400250941,44.27777777777778,1.0840652446675032,438.05555555555554,1.134559289790742,143.27777777777777,1.1516091508336566,438.05555555555554,1.0980342422320863,143.27777777777777,1.2493214424195425,47.44444444444444,1.026463700234192,47.43888888888889,1.0813912636140062,398.05555555555554,1.127983251919051,9.38888888888889,1.1715976331360947,49.861111111111114,1.0689693593314762,6.0,-2.5999999999999943,16.0,-14.0,1.139217427422855,1.1177111896583205,0.8946855048536247
2019,j1,1,ベガルタ仙台,仙台,38.0,45.0,467.0,143.0,452.0,147.0,47.6,53.5,372.0,8.0,43.2,13,10,7,10,9,8,9,4,12,11,17,44.27777777777778,0.8582183186951067,44.27777777777778,1.0163111668757843,438.05555555555554,1.0660748256182626,143.27777777777777,0.9980612640558356,438.05555555555554,1.031832593532023,143.27777777777777,1.025979061651803,47.44444444444444,1.0032786885245901,47.43888888888889,1.1277667174142172,398.05555555555554,0.934542916957432,9.38888888888889,0.8520710059171597,49.861111111111114,0.8664066852367688,-7.0,-5.899999999999999,15.0,-4.0,0.9439140739753716,1.0532335536581419,0.9494570283359769
2019,j1,1,名古屋グランパス,名古屋,45.0,50.0,482.0,154.0,389.0,141.0,53.8,49.4,481.0,9.0,54.4,8,6,5,7,15,10,3,10,2,8,4,44.27777777777778,1.0163111668757843,44.27777777777778,1.1292346298619824,438.05555555555554,1.1003170577045023,143.27777777777777,1.074835207444746,438.05555555555554,0.8880152187698162,143.27777777777777,0.9841023652578519,47.44444444444444,1.1339578454332553,47.43888888888889,1.041339735332006,398.05555555555554,1.208374040474529,9.38888888888889,0.9585798816568047,49.861111111111114,1.0910306406685235,-5.0,4.399999999999999,93.0,13.0,1.0771134167781908,1.049717767472947,0.9526370144304257
2019,j1,1,大分トリニータ,大分,35.0,35.0,281.0,95.0,486.0,146.0,30.9,47.2,277.0,9.0,54.5,14,13,18,18,3,9,18,11,18,8,3,44.27777777777778,0.7904642409033877,44.27777777777778,0.7904642409033877,438.05555555555554,0.6414711477488904,143.27777777777777,0.6630476929042265,438.05555555555554,1.1094483195941662,143.27777777777777,1.018999612252811,47.44444444444444,0.651288056206089,47.43888888888889,0.9949642815317953,398.05555555555554,0.6958827634333566,9.38888888888889,0.9585798816568047,49.861111111111114,1.0930362116991643,0.0,-16.300000000000004,-205.0,-51.0,0.7110493473631396,0.9294197352308727,1.0759401399536612
2019,j1,1,川崎フロンターレ,川崎F,57.0,34.0,494.0,178.0,318.0,97.0,53.1,36.8,464.0,13.0,54.1,3,14,3,2,18,18,5,16,4,5,5,44.27777777777778,1.28732747804266,44.27777777777778,0.767879548306148,438.05555555555554,1.127710843373494,143.27777777777777,1.2423419930205506,438.05555555555554,0.7259353202282816,143.27777777777777,0.6770065917022102,47.44444444444444,1.1192037470725995,47.43888888888889,0.7757348635671624,398.05555555555554,1.1656664340544314,9.38888888888889,1.3846153846153846,49.861111111111114,1.0850139275766015,23.0,16.300000000000004,176.0,81.0,1.2138293778143503,0.7478671287558784,1.3371359183329259
2019,j1,1,サンフレッチェ広島,広島,45.0,29.0,423.0,128.0,345.0,100.0,45.7,32.7,423.0,14.0,49.1,8,16,12,14,17,17,12,18,7,3,11,44.27777777777778,1.0163111668757843,44.27777777777778,0.6549560853199498,438.05555555555554,0.9656309448319594,143.27777777777777,0.8933695230709577,438.05555555555554,0.787571337983513,143.27777777777777,0.6979449398991857,47.44444444444444,0.9632318501170961,47.43888888888889,0.6893078814849515,398.05555555555554,1.062665736217725,9.38888888888889,1.4911242603550294,49.861111111111114,0.9847353760445682,16.0,13.0,78.0,28.0,0.9755827604521183,0.6871209203516538,1.4553479167658312
2019,j1,1,北海道コンサドーレ札幌,札幌,54.0,49.0,476.0,167.0,452.0,163.0,59.2,50.1,443.0,9.0,49.5,4,8,6,4,9,7,2,8,6,8,10,44.27777777777778,1.219573400250941,44.27777777777778,1.1066499372647427,438.05555555555554,1.0866201648700065,143.27777777777777,1.1655680496316403,438.05555555555554,1.031832593532023,143.27777777777777,1.1376502520356728,47.44444444444444,1.2477751756440283,47.43888888888889,1.056095561541164,398.05555555555554,1.1129099790648989,9.38888888888889,0.9585798816568047,49.861111111111114,0.9927576601671309,5.0,9.100000000000001,24.0,4.0,1.205252029916658,1.0902019531285834,0.9172612442403646
2019,j1,1,松本山雅ＦＣ,松本,21.0,40.0,373.0,118.0,472.0,127.0,33.3,50.5,307.0,8.0,38.7,18,11,16,15,7,13,17,7,17,11,18,44.27777777777778,0.4742785445420326,44.27777777777778,0.9033877038895859,438.05555555555554,0.8514901712111604,143.27777777777777,0.8235750290810392,438.05555555555554,1.0774889029803425,143.27777777777777,0.8863900736719659,47.44444444444444,0.7018735362997658,47.43888888888889,1.0645274622321115,398.05555555555554,0.7712491277041172,9.38888888888889,0.8520710059171597,49.861111111111114,0.7761559888579387,-19.0,-17.200000000000003,-99.0,-9.0,0.6461254494687145,0.9657402252578954,1.0354751452265083
2019,j1,1,横浜Ｆ・マリノス,横浜FM,68.0,38.0,526.0,178.0,362.0,126.0,62.3,41.2,524.0,11.0,61.4,1,12,1,2,16,14,1,15,1,6,1,44.27777777777778,1.535759096612296,44.27777777777778,0.8582183186951067,438.05555555555554,1.2007609384908053,143.27777777777777,1.2423419930205506,438.05555555555554,0.8263792010145847,143.27777777777777,0.879410624272974,47.44444444444444,1.3131147540983605,47.43888888888889,0.8684857711675841,398.05555555555554,1.3163991625959526,9.38888888888889,1.1715976331360947,49.861111111111114,1.2314206128133705,30.0,21.099999999999994,164.0,52.0,1.3825644685328746,0.8623531037843711,1.159617789524472
2019,j1,1,浦和レッズ,浦和,34.0,50.0,397.0,118.0,474.0,167.0,39.5,50.8,364.0,6.0,50.0,15,6,14,15,6,6,16,6,13,14,8,44.27777777777778,0.767879548306148,44.27777777777778,1.1292346298619824,438.05555555555554,0.906277742549144,143.27777777777777,0.8235750290810392,438.05555555555554,1.0820545339251744,143.27777777777777,1.1655680496316403,47.44444444444444,0.832552693208431,47.43888888888889,1.070851387750322,398.05555555555554,0.9144452198185625,9.38888888888889,0.6390532544378698,49.861111111111114,1.0027855153203342,-16.0,-11.299999999999997,-77.0,-49.0,0.8126687812195817,1.1142683315887354,0.8974498975253021
2019,j1,1,清水エスパルス,清水,45.0,69.0,428.0,144.0,498.0,176.0,44.6,57.4,359.0,5.0,43.6,8,1,11,9,2,2,13,2,14,16,16,44.27777777777778,1.0163111668757843,44.27777777777778,1.5583437892095358,438.05555555555554,0.9770450221940393,143.27777777777777,1.0050407134548276,438.05555555555554,1.1368421052631579,143.27777777777777,1.2283830942225669,47.44444444444444,0.9400468384074943,47.43888888888889,1.2099777491509545,398.05555555555554,0.901884159106769,9.38888888888889,0.5325443786982248,49.861111111111114,0.8744289693593315,-24.0,-12.799999999999997,-70.0,-32.0,0.983493120028568,1.3456916697999302,0.7431122763423766
