year,date,home,away,home_goal,away_goal,home_pk,away_pk,has_pk,pk_winner,normal_home_result,normal_away_result,official_home_result,official_away_result,home_raw,away_raw,parser,source_url
1999,1999-03-14,ベガルタ仙台,モンテディオ山形,2,3,,,False,,L,W,L,W,ベガルタ仙台,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,ヴァンフォーレ甲府,大宮アルディージャ,1,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,大分トリニータ,北海道コンサドーレ札幌,1,0,,,False,,W,L,W,L,大分トリニータ,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,川崎フロンターレ,アルビレックス新潟,0,1,,,False,,L,W,L,W,川崎フロンターレ,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,ＦＣ東京,サガン鳥栖,2,0,,,False,,W,L,W,L,ＦＣ東京,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-20,アルビレックス新潟,モンテディオ山形,1,0,,,False,,W,L,W,L,アルビレックス新潟,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,サガン鳥栖,ヴァンフォーレ甲府,4,0,,,False,,W,L,W,L,サガン鳥栖,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,ベガルタ仙台,ＦＣ東京,1,2,,,False,,L,W,L,W,ベガルタ仙台,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,大分トリニータ,川崎フロンターレ,1,0,,,False,,W,L,W,L,大分トリニータ,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,大宮アルディージャ,北海道コンサドーレ札幌,1,2,,,False,,L,W,L,W,大宮アルディージャ,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,モンテディオ山形,川崎フロンターレ,2,1,,,False,,W,L,W,L,モンテディオ山形,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,ヴァンフォーレ甲府,ベガルタ仙台,1,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,北海道コンサドーレ札幌,サガン鳥栖,2,3,,,False,,L,W,L,W,北海道コンサドーレ札幌,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,大宮アルディージャ,大分トリニータ,5,0,,,False,,W,L,W,L,大宮アルディージャ,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,ＦＣ東京,アルビレックス新潟,0,1,,,False,,L,W,L,W,ＦＣ東京,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,アルビレックス新潟,ヴァンフォーレ甲府,6,1,,,False,,W,L,W,L,アルビレックス新潟,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,サガン鳥栖,大宮アルディージャ,4,2,,,False,,W,L,W,L,サガン鳥栖,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,ベガルタ仙台,北海道コンサドーレ札幌,1,1,,,False,,D,D,D,D,ベガルタ仙台,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,大分トリニータ,モンテディオ山形,2,1,,,False,,W,L,W,L,大分トリニータ,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,川崎フロンターレ,ＦＣ東京,2,2,,,False,,D,D,D,D,川崎フロンターレ,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-10,ヴァンフォーレ甲府,川崎フロンターレ,1,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,サガン鳥栖,大分トリニータ,1,3,,,False,,L,W,L,W,サガン鳥栖,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,北海道コンサドーレ札幌,アルビレックス新潟,0,1,,,False,,L,W,L,W,北海道コンサドーレ札幌,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,大宮アルディージャ,ベガルタ仙台,4,0,,,False,,W,L,W,L,大宮アルディージャ,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,ＦＣ東京,モンテディオ山形,0,1,,,False,,L,W,L,W,ＦＣ東京,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-17,大分トリニータ,ＦＣ東京,1,1,,,False,,D,D,D,D,大分トリニータ,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,アルビレックス新潟,大宮アルディージャ,3,1,,,False,,W,L,W,L,アルビレックス新潟,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,サガン鳥栖,ベガルタ仙台,0,1,,,False,,L,W,L,W,サガン鳥栖,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,モンテディオ山形,ヴァンフォーレ甲府,4,1,,,False,,W,L,W,L,モンテディオ山形,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,川崎フロンターレ,北海道コンサドーレ札幌,2,0,,,False,,W,L,W,L,川崎フロンターレ,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-23,ヴァンフォーレ甲府,ＦＣ東京,0,3,,,False,,L,W,L,W,ヴァンフォーレ甲府,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,サガン鳥栖,アルビレックス新潟,0,1,,,False,,L,W,L,W,サガン鳥栖,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,ベガルタ仙台,大分トリニータ,1,3,,,False,,L,W,L,W,ベガルタ仙台,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,北海道コンサドーレ札幌,モンテディオ山形,3,2,,,False,,W,L,W,L,北海道コンサドーレ札幌,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,大宮アルディージャ,川崎フロンターレ,0,2,,,False,,L,W,L,W,大宮アルディージャ,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-28,アルビレックス新潟,ベガルタ仙台,0,3,,,False,,L,W,L,W,アルビレックス新潟,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,モンテディオ山形,大宮アルディージャ,1,2,,,False,,L,W,L,W,モンテディオ山形,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,大分トリニータ,ヴァンフォーレ甲府,1,1,,,False,,D,D,D,D,大分トリニータ,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,川崎フロンターレ,サガン鳥栖,2,4,,,False,,L,W,L,W,川崎フロンターレ,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,ＦＣ東京,北海道コンサドーレ札幌,2,1,,,False,,W,L,W,L,ＦＣ東京,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,サガン鳥栖,モンテディオ山形,0,1,,,False,,L,W,L,W,サガン鳥栖,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,ベガルタ仙台,川崎フロンターレ,0,2,,,False,,L,W,L,W,ベガルタ仙台,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,北海道コンサドーレ札幌,ヴァンフォーレ甲府,6,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,大分トリニータ,アルビレックス新潟,1,0,,,False,,W,L,W,L,大分トリニータ,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,大宮アルディージャ,ＦＣ東京,0,2,,,False,,L,W,L,W,大宮アルディージャ,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,モンテディオ山形,アルビレックス新潟,3,0,,,False,,W,L,W,L,モンテディオ山形,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,ヴァンフォーレ甲府,サガン鳥栖,0,3,,,False,,L,W,L,W,ヴァンフォーレ甲府,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,北海道コンサドーレ札幌,大宮アルディージャ,1,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,川崎フロンターレ,大分トリニータ,2,1,,,False,,W,L,W,L,川崎フロンターレ,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,ＦＣ東京,ベガルタ仙台,2,0,,,False,,W,L,W,L,ＦＣ東京,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,アルビレックス新潟,ＦＣ東京,2,0,,,False,,W,L,W,L,アルビレックス新潟,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,サガン鳥栖,北海道コンサドーレ札幌,2,2,,,False,,D,D,D,D,サガン鳥栖,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,ベガルタ仙台,ヴァンフォーレ甲府,1,2,,,False,,L,W,L,W,ベガルタ仙台,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,大分トリニータ,大宮アルディージャ,1,0,,,False,,W,L,W,L,大分トリニータ,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,川崎フロンターレ,モンテディオ山形,4,0,,,False,,W,L,W,L,川崎フロンターレ,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,モンテディオ山形,大分トリニータ,2,1,,,False,,W,L,W,L,モンテディオ山形,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,ヴァンフォーレ甲府,アルビレックス新潟,3,0,,,False,,W,L,W,L,ヴァンフォーレ甲府,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,北海道コンサドーレ札幌,ベガルタ仙台,3,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,大宮アルディージャ,サガン鳥栖,4,1,,,False,,W,L,W,L,大宮アルディージャ,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,ＦＣ東京,川崎フロンターレ,0,1,,,False,,L,W,L,W,ＦＣ東京,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-22,アルビレックス新潟,北海道コンサドーレ札幌,0,1,,,False,,L,W,L,W,アルビレックス新潟,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-22,大分トリニータ,サガン鳥栖,4,0,,,False,,W,L,W,L,大分トリニータ,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-23,ベガルタ仙台,大宮アルディージャ,0,1,,,False,,L,W,L,W,ベガルタ仙台,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-23,モンテディオ山形,ＦＣ東京,1,2,,,False,,L,W,L,W,モンテディオ山形,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-23,川崎フロンターレ,ヴァンフォーレ甲府,3,1,,,False,,W,L,W,L,川崎フロンターレ,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,ベガルタ仙台,サガン鳥栖,1,2,,,False,,L,W,L,W,ベガルタ仙台,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,ヴァンフォーレ甲府,モンテディオ山形,2,1,,,False,,W,L,W,L,ヴァンフォーレ甲府,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,北海道コンサドーレ札幌,川崎フロンターレ,1,1,,,False,,D,D,D,D,北海道コンサドーレ札幌,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,大宮アルディージャ,アルビレックス新潟,1,0,,,False,,W,L,W,L,大宮アルディージャ,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,ＦＣ東京,大分トリニータ,1,0,,,False,,W,L,W,L,ＦＣ東京,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-26,大分トリニータ,ベガルタ仙台,2,0,,,False,,W,L,W,L,大分トリニータ,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-27,モンテディオ山形,北海道コンサドーレ札幌,1,1,,,False,,D,D,D,D,モンテディオ山形,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-27,川崎フロンターレ,大宮アルディージャ,2,1,,,False,,W,L,W,L,川崎フロンターレ,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-27,ＦＣ東京,ヴァンフォーレ甲府,1,0,,,False,,W,L,W,L,ＦＣ東京,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-28,アルビレックス新潟,サガン鳥栖,5,2,,,False,,W,L,W,L,アルビレックス新潟,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-03,ヴァンフォーレ甲府,大分トリニータ,1,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-03,大宮アルディージャ,モンテディオ山形,1,0,,,False,,W,L,W,L,大宮アルディージャ,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-04,サガン鳥栖,川崎フロンターレ,2,4,,,False,,L,W,L,W,サガン鳥栖,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-04,ベガルタ仙台,アルビレックス新潟,0,3,,,False,,L,W,L,W,ベガルタ仙台,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-04,北海道コンサドーレ札幌,ＦＣ東京,0,1,,,False,,L,W,L,W,北海道コンサドーレ札幌,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-09,ヴァンフォーレ甲府,北海道コンサドーレ札幌,1,1,,,False,,D,D,D,D,ヴァンフォーレ甲府,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-10,ＦＣ東京,大宮アルディージャ,2,0,,,False,,W,L,W,L,ＦＣ東京,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-11,アルビレックス新潟,大分トリニータ,0,2,,,False,,L,W,L,W,アルビレックス新潟,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-11,モンテディオ山形,サガン鳥栖,3,2,,,False,,W,L,W,L,モンテディオ山形,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-11,川崎フロンターレ,ベガルタ仙台,5,1,,,False,,W,L,W,L,川崎フロンターレ,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-15,アルビレックス新潟,川崎フロンターレ,0,2,,,False,,L,W,L,W,アルビレックス新潟,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,サガン鳥栖,ＦＣ東京,0,1,,,False,,L,W,L,W,サガン鳥栖,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,モンテディオ山形,ベガルタ仙台,2,1,,,False,,W,L,W,L,モンテディオ山形,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,北海道コンサドーレ札幌,大分トリニータ,1,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,大宮アルディージャ,ヴァンフォーレ甲府,1,1,,,False,,D,D,D,D,大宮アルディージャ,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-30,川崎フロンターレ,大宮アルディージャ,2,1,,,False,,W,L,W,L,川崎フロンターレ,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,モンテディオ山形,大分トリニータ,1,0,,,False,,W,L,W,L,モンテディオ山形,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,ヴァンフォーレ甲府,サガン鳥栖,5,0,,,False,,W,L,W,L,ヴァンフォーレ甲府,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,北海道コンサドーレ札幌,ベガルタ仙台,2,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,ＦＣ東京,アルビレックス新潟,0,2,,,False,,L,W,L,W,ＦＣ東京,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-07,アルビレックス新潟,北海道コンサドーレ札幌,1,1,,,False,,D,D,D,D,アルビレックス新潟,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-07,ベガルタ仙台,川崎フロンターレ,0,3,,,False,,L,W,L,W,ベガルタ仙台,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-07,大分トリニータ,ＦＣ東京,2,4,,,False,,L,W,L,W,大分トリニータ,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-08,サガン鳥栖,モンテディオ山形,3,0,,,False,,W,L,W,L,サガン鳥栖,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-08,大宮アルディージャ,ヴァンフォーレ甲府,2,0,,,False,,W,L,W,L,大宮アルディージャ,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,ヴァンフォーレ甲府,ベガルタ仙台,1,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,北海道コンサドーレ札幌,大分トリニータ,3,2,,,False,,W,L,W,L,北海道コンサドーレ札幌,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,大宮アルディージャ,サガン鳥栖,0,1,,,False,,L,W,L,W,大宮アルディージャ,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,川崎フロンターレ,アルビレックス新潟,0,1,,,False,,L,W,L,W,川崎フロンターレ,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,ＦＣ東京,モンテディオ山形,1,0,,,False,,W,L,W,L,ＦＣ東京,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-19,アルビレックス新潟,ヴァンフォーレ甲府,1,1,,,False,,D,D,D,D,アルビレックス新潟,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-21,ベガルタ仙台,大宮アルディージャ,2,1,,,False,,W,L,W,L,ベガルタ仙台,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-21,大分トリニータ,川崎フロンターレ,0,1,,,False,,L,W,L,W,大分トリニータ,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-22,サガン鳥栖,ＦＣ東京,1,2,,,False,,L,W,L,W,サガン鳥栖,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-23,モンテディオ山形,北海道コンサドーレ札幌,1,4,,,False,,L,W,L,W,モンテディオ山形,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-28,ベガルタ仙台,サガン鳥栖,1,2,,,False,,L,W,L,W,ベガルタ仙台,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-29,北海道コンサドーレ札幌,ＦＣ東京,4,1,,,False,,W,L,W,L,北海道コンサドーレ札幌,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-29,大宮アルディージャ,アルビレックス新潟,3,1,,,False,,W,L,W,L,大宮アルディージャ,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-29,川崎フロンターレ,モンテディオ山形,1,0,,,False,,W,L,W,L,川崎フロンターレ,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-31,ヴァンフォーレ甲府,大分トリニータ,0,4,,,False,,L,W,L,W,ヴァンフォーレ甲府,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-04,アルビレックス新潟,ベガルタ仙台,0,1,,,False,,L,W,L,W,アルビレックス新潟,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,サガン鳥栖,北海道コンサドーレ札幌,0,1,,,False,,L,W,L,W,サガン鳥栖,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,モンテディオ山形,ヴァンフォーレ甲府,3,0,,,False,,W,L,W,L,モンテディオ山形,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,大分トリニータ,大宮アルディージャ,5,0,,,False,,W,L,W,L,大分トリニータ,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,ＦＣ東京,川崎フロンターレ,0,0,,,False,,D,D,D,D,ＦＣ東京,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-10,ヴァンフォーレ甲府,ＦＣ東京,3,5,,,False,,L,W,L,W,ヴァンフォーレ甲府,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-10,川崎フロンターレ,北海道コンサドーレ札幌,2,0,,,False,,W,L,W,L,川崎フロンターレ,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-11,アルビレックス新潟,サガン鳥栖,1,0,,,False,,W,L,W,L,アルビレックス新潟,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-12,ベガルタ仙台,大分トリニータ,1,2,,,False,,L,W,L,W,ベガルタ仙台,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-12,大宮アルディージャ,モンテディオ山形,1,2,,,False,,L,W,L,W,大宮アルディージャ,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,サガン鳥栖,川崎フロンターレ,2,1,,,False,,W,L,W,L,サガン鳥栖,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,モンテディオ山形,ベガルタ仙台,0,0,,,False,,D,D,D,D,モンテディオ山形,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,北海道コンサドーレ札幌,ヴァンフォーレ甲府,4,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,大分トリニータ,アルビレックス新潟,0,1,,,False,,L,W,L,W,大分トリニータ,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,ＦＣ東京,大宮アルディージャ,1,0,,,False,,W,L,W,L,ＦＣ東京,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-18,アルビレックス新潟,モンテディオ山形,1,3,,,False,,L,W,L,W,アルビレックス新潟,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,サガン鳥栖,大分トリニータ,2,3,,,False,,L,W,L,W,サガン鳥栖,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,ベガルタ仙台,ＦＣ東京,1,3,,,False,,L,W,L,W,ベガルタ仙台,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,ヴァンフォーレ甲府,川崎フロンターレ,1,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,大宮アルディージャ,北海道コンサドーレ札幌,1,0,,,False,,W,L,W,L,大宮アルディージャ,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-25,ＦＣ東京,大分トリニータ,4,2,,,False,,W,L,W,L,ＦＣ東京,大分トリニータ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,モンテディオ山形,サガン鳥栖,2,1,,,False,,W,L,W,L,モンテディオ山形,サガン鳥栖,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,ヴァンフォーレ甲府,大宮アルディージャ,0,1,,,False,,L,W,L,W,ヴァンフォーレ甲府,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,北海道コンサドーレ札幌,アルビレックス新潟,1,2,,,False,,L,W,L,W,北海道コンサドーレ札幌,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,川崎フロンターレ,ベガルタ仙台,3,1,,,False,,W,L,W,L,川崎フロンターレ,ベガルタ仙台,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-02,アルビレックス新潟,川崎フロンターレ,1,4,,,False,,L,W,L,W,アルビレックス新潟,川崎フロンターレ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-02,大分トリニータ,北海道コンサドーレ札幌,2,0,,,False,,W,L,W,L,大分トリニータ,北海道コンサドーレ札幌,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-03,サガン鳥栖,大宮アルディージャ,0,2,,,False,,L,W,L,W,サガン鳥栖,大宮アルディージャ,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-03,ベガルタ仙台,ヴァンフォーレ甲府,1,0,,,False,,W,L,W,L,ベガルタ仙台,ヴァンフォーレ甲府,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-03,モンテディオ山形,ＦＣ東京,2,1,,,False,,W,L,W,L,モンテディオ山形,ＦＣ東京,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-11,ヴァンフォーレ甲府,アルビレックス新潟,0,2,,,False,,L,W,L,W,ヴァンフォーレ甲府,アルビレックス新潟,text_regex,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-11,北海道コンサドーレ札幌,モンテディオ山形,2,0,,,False,,W,L,W,L,北海道コンサドーレ札幌,モンテディオ山形,text_regex,https://soccer-db.net/competition/results/1002/1999
