competition,competition_id,season,match_id,match_url,date,home,away,home_goal,away_goal,home_manager,away_manager,manager_parse_method,page_title
J1,1001,2005,20050402006,https://soccer-db.net/result/20050402006,2005-04-02,神戸,FC東京,,,松永 英機,原 博実,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/02 ヴィッセル神戸 - ＦＣ東京 試合結果,スタメン"
J1,1001,2005,20050402007,https://soccer-db.net/result/20050402007,2005-04-02,大分,浦和,,,ファンボ グァン,ギド ブッフバルト,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/02 大分トリニータ - 浦和レッズ 試合結果,スタメン"
J1,1001,2005,20050403001,https://soccer-db.net/result/20050403001,2005-04-03,東京V,千葉,,,オズワルド アルディレス,イビツァ オシム,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/03 東京ヴェルディ - ジェフユナイテッド千葉 試合結果,スタメン"
J1,1001,2005,20050403002,https://soccer-db.net/result/20050403002,2005-04-03,G大阪,川崎F,,,西野 朗,関塚 隆,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/03 ガンバ大阪 - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2005,20050409001,https://soccer-db.net/result/20050409001,2005-04-09,千葉,大分,,,イビツァ オシム,ファンボ グァン,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 ジェフユナイテッド千葉 - 大分トリニータ 試合結果,スタメン"
J1,1001,2005,20050409002,https://soccer-db.net/result/20050409002,2005-04-09,清水,柏,,,長谷川 健太,早野 宏史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 清水エスパルス - 柏レイソル 試合結果,スタメン"
J1,1001,2005,20050409003,https://soccer-db.net/result/20050409003,2005-04-09,広島,鹿島,,,小野 剛,トニーニョ セレーゾ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 サンフレッチェ広島 - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2005,20050409004,https://soccer-db.net/result/20050409004,2005-04-09,浦和,G大阪,,,ギド ブッフバルト,西野 朗,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 浦和レッズ - ガンバ大阪 試合結果,スタメン"
J1,1001,2005,20050409005,https://soccer-db.net/result/20050409005,2005-04-09,新潟,大宮,,,反町 康治,三浦 俊也,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 アルビレックス新潟 - 大宮アルディージャ 試合結果,スタメン"
J1,1001,2005,20050409006,https://soccer-db.net/result/20050409006,2005-04-09,C大阪,名古屋,,,小林 伸二,ネルシーニョ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 セレッソ大阪 - 名古屋グランパス 試合結果,スタメン"
J1,1001,2005,20050409007,https://soccer-db.net/result/20050409007,2005-04-09,川崎F,東京V,,,関塚 隆,オズワルド アルディレス,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/09 川崎フロンターレ - 東京ヴェルディ 試合結果,スタメン"
J1,1001,2005,20050410001,https://soccer-db.net/result/20050410001,2005-04-10,FC東京,磐田,,,原 博実,山本 昌邦,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/10 ＦＣ東京 - ジュビロ磐田 試合結果,スタメン"
J1,1001,2005,20050410002,https://soccer-db.net/result/20050410002,2005-04-10,横浜FM,神戸,,,岡田 武史,松永 英機,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/10 横浜Ｆ・マリノス - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2005,20050413001,https://soccer-db.net/result/20050413001,2005-04-13,鹿島,大宮,,,トニーニョ セレーゾ,三浦 俊也,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 鹿島アントラーズ - 大宮アルディージャ 試合結果,スタメン"
J1,1001,2005,20050413002,https://soccer-db.net/result/20050413002,2005-04-13,浦和,清水,,,ギド ブッフバルト,長谷川 健太,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 浦和レッズ - 清水エスパルス 試合結果,スタメン"
J1,1001,2005,20050413003,https://soccer-db.net/result/20050413003,2005-04-13,柏,横浜FM,,,早野 宏史,岡田 武史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/13 柏レイソル - 横浜Ｆ・マリノス 試合結果,スタメン"
