competition,season,team,old_manager,new_manager,last_old_manager_match_date,first_new_manager_match_date,effective_change_date,last_old_manager_match_id,first_new_manager_match_id,last_old_manager_match_url,first_new_manager_match_url,change_type,source,note
J1,2023,C大阪,nat.,長谷部 茂利,2023-02-18,2023-02-25,2023-02-25,20230218004,20230225004,https://soccer-db.net/result/20230218004,https://soccer-db.net/result/20230225004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,長谷部 茂利,マチェイ スコルジャ,2023-02-25,2023-03-04,2023-03-04,20230225004,20230304004,https://soccer-db.net/result/20230225004,https://soccer-db.net/result/20230304004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,マチェイ スコルジャ,nat.,2023-03-04,2023-03-12,2023-03-12,20230304004,20230312001,https://soccer-db.net/result/20230304004,https://soccer-db.net/result/20230312001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,鬼木 達,2023-03-12,2023-03-18,2023-03-18,20230312001,20230318007,https://soccer-db.net/result/20230312001,https://soccer-db.net/result/20230318007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,鬼木 達,nat.,2023-03-18,2023-04-01,2023-04-01,20230318007,20230401007,https://soccer-db.net/result/20230318007,https://soccer-db.net/result/20230401007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,アルベルト プッチ オルトネダ,2023-04-09,2023-04-15,2023-04-15,20230409001,20230415007,https://soccer-db.net/result/20230409001,https://soccer-db.net/result/20230415007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,アルベルト プッチ オルトネダ,nat.,2023-04-15,2023-04-23,2023-04-23,20230415007,20230423004,https://soccer-db.net/result/20230415007,https://soccer-db.net/result/20230423004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,ダニエル ポヤトス,2023-04-29,2023-05-03,2023-05-03,20230429002,20230503003,https://soccer-db.net/result/20230429002,https://soccer-db.net/result/20230503003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,ダニエル ポヤトス,nat.,2023-05-03,2023-05-07,2023-05-07,20230503003,20230507004,https://soccer-db.net/result/20230503003,https://soccer-db.net/result/20230507004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,チョウ キジェ,2023-05-07,2023-05-14,2023-05-14,20230507004,20230514002,https://soccer-db.net/result/20230507004,https://soccer-db.net/result/20230514002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,チョウ キジェ,山口 智,2023-05-14,2023-05-20,2023-05-20,20230514002,20230520003,https://soccer-db.net/result/20230514002,https://soccer-db.net/result/20230520003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,山口 智,nat.,2023-05-20,2023-05-28,2023-05-28,20230520003,20230528003,https://soccer-db.net/result/20230520003,https://soccer-db.net/result/20230528003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,長谷川 健太,2023-05-28,2023-06-03,2023-06-03,20230528003,20230603003,https://soccer-db.net/result/20230528003,https://soccer-db.net/result/20230603003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,長谷川 健太,nat.,2023-06-03,2023-06-10,2023-06-10,20230603003,20230610002,https://soccer-db.net/result/20230603003,https://soccer-db.net/result/20230610002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,ミハイロ ペトロビッチ,2023-06-10,2023-06-24,2023-06-24,20230610002,20230624011,https://soccer-db.net/result/20230610002,https://soccer-db.net/result/20230624011,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,ミハイロ ペトロビッチ,nat.,2023-06-24,2023-06-30,2023-06-30,20230624011,20230630001,https://soccer-db.net/result/20230624011,https://soccer-db.net/result/20230630001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,川井 健太,2023-06-30,2023-07-08,2023-07-08,20230630001,20230708008,https://soccer-db.net/result/20230630001,https://soccer-db.net/result/20230708008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,川井 健太,nat.,2023-07-08,2023-07-16,2023-07-16,20230708008,20230716006,https://soccer-db.net/result/20230708008,https://soccer-db.net/result/20230716006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,井原 正巳,2023-08-06,2023-08-12,2023-08-12,20230806006,20230812003,https://soccer-db.net/result/20230806006,https://soccer-db.net/result/20230812003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,井原 正巳,四方田 修平,2023-08-12,2023-08-20,2023-08-20,20230812003,20230820001,https://soccer-db.net/result/20230812003,https://soccer-db.net/result/20230820001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,四方田 修平,nat.,2023-08-20,2023-08-26,2023-08-26,20230820001,20230826007,https://soccer-db.net/result/20230820001,https://soccer-db.net/result/20230826007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,岩政 大樹,2023-09-02,2023-09-16,2023-09-16,20230902006,20230916002,https://soccer-db.net/result/20230902006,https://soccer-db.net/result/20230916002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,岩政 大樹,吉田 孝行,2023-09-16,2023-09-23,2023-09-23,20230916002,20230923006,https://soccer-db.net/result/20230916002,https://soccer-db.net/result/20230923006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,吉田 孝行,nat.,2023-09-23,2023-09-30,2023-09-30,20230923006,20230930002,https://soccer-db.net/result/20230923006,https://soccer-db.net/result/20230930002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,ミヒャエル スキッベ,2023-09-30,2023-10-21,2023-10-21,20230930002,20231021007,https://soccer-db.net/result/20230930002,https://soccer-db.net/result/20231021007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,ミヒャエル スキッベ,nat.,2023-10-21,2023-10-28,2023-10-28,20231021007,20231028006,https://soccer-db.net/result/20231021007,https://soccer-db.net/result/20231028006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,ケビン マスカット,2023-10-28,2023-11-12,2023-11-12,20231028006,20231112003,https://soccer-db.net/result/20231028006,https://soccer-db.net/result/20231112003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,ケビン マスカット,nat.,2023-11-12,2023-11-25,2023-11-25,20231112003,20231125004,https://soccer-db.net/result/20231112003,https://soccer-db.net/result/20231125004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,C大阪,nat.,松橋 力蔵,2023-11-25,2023-12-03,2023-12-03,20231125004,20231203004,https://soccer-db.net/result/20231125004,https://soccer-db.net/result/20231203004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,ネルシーニョ,2023-02-18,2023-02-26,2023-02-26,20230218001,20230226002,https://soccer-db.net/result/20230218001,https://soccer-db.net/result/20230226002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,ネルシーニョ,チョウ キジェ,2023-02-26,2023-03-04,2023-03-04,20230226002,20230304003,https://soccer-db.net/result/20230226002,https://soccer-db.net/result/20230304003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,チョウ キジェ,nat.,2023-03-04,2023-03-12,2023-03-12,20230304003,20230312005,https://soccer-db.net/result/20230304003,https://soccer-db.net/result/20230312005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,長谷川 健太,2023-03-12,2023-03-18,2023-03-18,20230312005,20230318003,https://soccer-db.net/result/20230312005,https://soccer-db.net/result/20230318003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,長谷川 健太,川井 健太,2023-03-18,2023-04-01,2023-04-01,20230318003,20230401006,https://soccer-db.net/result/20230318003,https://soccer-db.net/result/20230401006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,川井 健太,nat.,2023-04-01,2023-04-09,2023-04-09,20230401006,20230409004,https://soccer-db.net/result/20230401006,https://soccer-db.net/result/20230409004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,ミヒャエル スキッベ,2023-04-15,2023-04-22,2023-04-22,20230415007,20230422001,https://soccer-db.net/result/20230415007,https://soccer-db.net/result/20230422001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,ミヒャエル スキッベ,nat.,2023-04-22,2023-04-29,2023-04-29,20230422001,20230429005,https://soccer-db.net/result/20230422001,https://soccer-db.net/result/20230429005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,長谷部 茂利,2023-04-29,2023-05-03,2023-05-03,20230429005,20230503005,https://soccer-db.net/result/20230429005,https://soccer-db.net/result/20230503005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,長谷部 茂利,ミハイロ ペトロビッチ,2023-05-03,2023-05-06,2023-05-06,20230503005,20230506001,https://soccer-db.net/result/20230503005,https://soccer-db.net/result/20230506001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,ミハイロ ペトロビッチ,nat.,2023-05-06,2023-05-12,2023-05-12,20230506001,20230512001,https://soccer-db.net/result/20230506001,https://soccer-db.net/result/20230512001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,岩政 大樹,2023-05-12,2023-05-20,2023-05-20,20230512001,20230520002,https://soccer-db.net/result/20230512001,https://soccer-db.net/result/20230520002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,岩政 大樹,吉田 孝行,2023-05-20,2023-05-27,2023-05-27,20230520002,20230527002,https://soccer-db.net/result/20230520002,https://soccer-db.net/result/20230527002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,吉田 孝行,nat.,2023-05-27,2023-06-03,2023-06-03,20230527002,20230603001,https://soccer-db.net/result/20230527002,https://soccer-db.net/result/20230603001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,ダニエル ポヤトス,2023-06-03,2023-06-11,2023-06-11,20230603001,20230611004,https://soccer-db.net/result/20230603001,https://soccer-db.net/result/20230611004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,ダニエル ポヤトス,nat.,2023-06-11,2023-06-24,2023-06-24,20230611004,20230624013,https://soccer-db.net/result/20230611004,https://soccer-db.net/result/20230624013,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,マチェイ スコルジャ,2023-07-01,2023-07-08,2023-07-08,20230701005,20230708003,https://soccer-db.net/result/20230701005,https://soccer-db.net/result/20230708003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,マチェイ スコルジャ,nat.,2023-07-08,2023-07-16,2023-07-16,20230708003,20230716002,https://soccer-db.net/result/20230708003,https://soccer-db.net/result/20230716002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,小菊 昭雄,2023-07-16,2023-08-06,2023-08-06,20230716002,20230806006,https://soccer-db.net/result/20230716002,https://soccer-db.net/result/20230806006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,小菊 昭雄,nat.,2023-08-06,2023-08-12,2023-08-12,20230806006,20230812004,https://soccer-db.net/result/20230806006,https://soccer-db.net/result/20230812004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,ケビン マスカット,2023-08-12,2023-08-19,2023-08-19,20230812004,20230819006,https://soccer-db.net/result/20230812004,https://soccer-db.net/result/20230819006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,ケビン マスカット,nat.,2023-08-19,2023-08-26,2023-08-26,20230819006,20230826004,https://soccer-db.net/result/20230819006,https://soccer-db.net/result/20230826004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,鬼木 達,2023-09-03,2023-09-15,2023-09-15,20230903001,20230915002,https://soccer-db.net/result/20230903001,https://soccer-db.net/result/20230915002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,鬼木 達,nat.,2023-09-15,2023-09-23,2023-09-23,20230915002,20230923001,https://soccer-db.net/result/20230915002,https://soccer-db.net/result/20230923001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,四方田 修平,2023-10-01,2023-10-21,2023-10-21,20231001001,20231021001,https://soccer-db.net/result/20231001001,https://soccer-db.net/result/20231021001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,四方田 修平,nat.,2023-10-21,2023-10-28,2023-10-28,20231021001,20231028003,https://soccer-db.net/result/20231021001,https://soccer-db.net/result/20231028003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,松橋 力蔵,2023-10-28,2023-11-11,2023-11-11,20231028003,20231111004,https://soccer-db.net/result/20231028003,https://soccer-db.net/result/20231111004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,松橋 力蔵,nat.,2023-11-11,2023-11-25,2023-11-25,20231111004,20231125002,https://soccer-db.net/result/20231111004,https://soccer-db.net/result/20231125002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,FC東京,nat.,山口 智,2023-11-25,2023-12-03,2023-12-03,20231125002,20231203003,https://soccer-db.net/result/20231125002,https://soccer-db.net/result/20231203003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,ネルシーニョ,nat.,2023-02-18,2023-02-25,2023-02-25,20230218007,20230225003,https://soccer-db.net/result/20230218007,https://soccer-db.net/result/20230225003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,吉田 孝行,2023-02-25,2023-03-04,2023-03-04,20230225003,20230304008,https://soccer-db.net/result/20230225003,https://soccer-db.net/result/20230304008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,吉田 孝行,nat.,2023-03-04,2023-03-12,2023-03-12,20230304008,20230312007,https://soccer-db.net/result/20230304008,https://soccer-db.net/result/20230312007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,山口 智,2023-03-18,2023-04-01,2023-04-01,20230318005,20230401005,https://soccer-db.net/result/20230318005,https://soccer-db.net/result/20230401005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,山口 智,nat.,2023-04-01,2023-04-09,2023-04-09,20230401005,20230409006,https://soccer-db.net/result/20230401005,https://soccer-db.net/result/20230409006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,チョウ キジェ,2023-04-09,2023-04-15,2023-04-15,20230409006,20230415008,https://soccer-db.net/result/20230409006,https://soccer-db.net/result/20230415008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,チョウ キジェ,nat.,2023-04-15,2023-04-23,2023-04-23,20230415008,20230423007,https://soccer-db.net/result/20230415008,https://soccer-db.net/result/20230423007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,岩政 大樹,2023-04-23,2023-04-29,2023-04-29,20230423007,20230429008,https://soccer-db.net/result/20230423007,https://soccer-db.net/result/20230429008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,岩政 大樹,nat.,2023-04-29,2023-05-03,2023-05-03,20230429008,20230503003,https://soccer-db.net/result/20230429008,https://soccer-db.net/result/20230503003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,長谷川 健太,2023-05-03,2023-05-06,2023-05-06,20230503003,20230506002,https://soccer-db.net/result/20230503003,https://soccer-db.net/result/20230506002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,長谷川 健太,マチェイ スコルジャ,2023-05-06,2023-05-14,2023-05-14,20230506002,20230514005,https://soccer-db.net/result/20230506002,https://soccer-db.net/result/20230514005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,マチェイ スコルジャ,nat.,2023-05-14,2023-05-20,2023-05-20,20230514005,20230520007,https://soccer-db.net/result/20230514005,https://soccer-db.net/result/20230520007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,松橋 力蔵,2023-05-20,2023-05-28,2023-05-28,20230520007,20230528002,https://soccer-db.net/result/20230520007,https://soccer-db.net/result/20230528002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,松橋 力蔵,長谷部 茂利,2023-05-28,2023-06-03,2023-06-03,20230528002,20230603004,https://soccer-db.net/result/20230528002,https://soccer-db.net/result/20230603004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,長谷部 茂利,nat.,2023-06-03,2023-06-11,2023-06-11,20230603004,20230611004,https://soccer-db.net/result/20230603004,https://soccer-db.net/result/20230611004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,四方田 修平,2023-06-24,2023-07-01,2023-07-01,20230624016,20230701004,https://soccer-db.net/result/20230624016,https://soccer-db.net/result/20230701004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,四方田 修平,nat.,2023-07-01,2023-07-08,2023-07-08,20230701004,20230708006,https://soccer-db.net/result/20230701004,https://soccer-db.net/result/20230708006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,鬼木 達,2023-07-16,2023-08-06,2023-08-06,20230716005,20230806004,https://soccer-db.net/result/20230716005,https://soccer-db.net/result/20230806004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,鬼木 達,ケビン マスカット,2023-08-06,2023-08-12,2023-08-12,20230806004,20230812007,https://soccer-db.net/result/20230806004,https://soccer-db.net/result/20230812007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,ケビン マスカット,nat.,2023-08-12,2023-08-19,2023-08-19,20230812007,20230819003,https://soccer-db.net/result/20230812007,https://soccer-db.net/result/20230819003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,川井 健太,2023-08-19,2023-08-26,2023-08-26,20230819003,20230826008,https://soccer-db.net/result/20230819003,https://soccer-db.net/result/20230826008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,川井 健太,ミハイロ ペトロビッチ,2023-08-26,2023-09-02,2023-09-02,20230826008,20230902001,https://soccer-db.net/result/20230826008,https://soccer-db.net/result/20230902001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,ミハイロ ペトロビッチ,nat.,2023-09-02,2023-09-17,2023-09-17,20230902001,20230917002,https://soccer-db.net/result/20230902001,https://soccer-db.net/result/20230917002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,ピーター クラモフスキー,2023-09-24,2023-10-01,2023-10-01,20230924003,20231001001,https://soccer-db.net/result/20230924003,https://soccer-db.net/result/20231001001,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,ピーター クラモフスキー,nat.,2023-10-01,2023-10-21,2023-10-21,20231001001,20231021004,https://soccer-db.net/result/20231001001,https://soccer-db.net/result/20231021004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,小菊 昭雄,2023-10-21,2023-10-28,2023-10-28,20231021004,20231028006,https://soccer-db.net/result/20231021004,https://soccer-db.net/result/20231028006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,小菊 昭雄,nat.,2023-10-28,2023-11-11,2023-11-11,20231028006,20231111005,https://soccer-db.net/result/20231028006,https://soccer-db.net/result/20231111005,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,nat.,ミヒャエル スキッベ,2023-11-11,2023-11-25,2023-11-25,20231111005,20231125007,https://soccer-db.net/result/20231111005,https://soccer-db.net/result/20231125007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,G大阪,ミヒャエル スキッベ,nat.,2023-11-25,2023-12-03,2023-12-03,20231125007,20231203007,https://soccer-db.net/result/20231125007,https://soccer-db.net/result/20231203007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,nat.,長谷川 健太,2023-02-18,2023-02-25,2023-02-25,20230218003,20230225006,https://soccer-db.net/result/20230218003,https://soccer-db.net/result/20230225006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,長谷川 健太,nat.,2023-02-25,2023-03-04,2023-03-04,20230225006,20230304003,https://soccer-db.net/result/20230225006,https://soccer-db.net/result/20230304003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,nat.,山口 智,2023-03-04,2023-03-12,2023-03-12,20230304003,20230312006,https://soccer-db.net/result/20230304003,https://soccer-db.net/result/20230312006,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,山口 智,四方田 修平,2023-03-12,2023-03-18,2023-03-18,20230312006,20230318002,https://soccer-db.net/result/20230312006,https://soccer-db.net/result/20230318002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,四方田 修平,nat.,2023-03-18,2023-04-01,2023-04-01,20230318002,20230401003,https://soccer-db.net/result/20230318002,https://soccer-db.net/result/20230401003,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,nat.,長谷部 茂利,2023-04-01,2023-04-09,2023-04-09,20230401003,20230409007,https://soccer-db.net/result/20230401003,https://soccer-db.net/result/20230409007,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,長谷部 茂利,nat.,2023-04-09,2023-04-15,2023-04-15,20230409007,20230415008,https://soccer-db.net/result/20230409007,https://soccer-db.net/result/20230415008,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,nat.,ネルシーニョ,2023-04-23,2023-04-29,2023-04-29,20230423003,20230429004,https://soccer-db.net/result/20230423003,https://soccer-db.net/result/20230429004,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
J1,2023,京都,ネルシーニョ,nat.,2023-04-29,2023-05-03,2023-05-03,20230429004,20230503002,https://soccer-db.net/result/20230429004,https://soccer-db.net/result/20230503002,inferred_from_match_record,soccer-db,Soccer D.B.の試合別監督名から推定。実際の解任発表日とは異なる可能性あり。
