season,league,league_level,team,team_std,xg_rank,xg,xga_rank,xga,xg_diff,source_xg_url,source_xga_url,scraped_at,is_valid_xg,league_avg_xg,league_avg_xga,xg_attack_ratio,xga_defense_ratio,xg_diff_ratio,season_status
2019,j2,2,ＦＣ町田ゼルビア,町田,13,55.9,12,54.3,1.6,https://www.jleague.jp/stats/j2/club/2019/expected_goals/,https://www.jleague.jp/stats/j2/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,57.877272727272725,57.88181818181818,0.9658368020105238,0.9381184231192083,0.027718378891315454,completed
2019,j2,2,アビスパ福岡,福岡,18,52.6,10,56.8,-4.2,https://www.jleague.jp/stats/j2/club/2019/expected_goals/,https://www.jleague.jp/stats/j2/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,57.877272727272725,57.88181818181818,0.9088196026073981,0.9813098790639233,-0.07249027645652517,completed
2019,j2,2,ツエーゲン金沢,金沢,3,70.8,13,54.0,16.8,https://www.jleague.jp/stats/j2/club/2019/expected_goals/,https://www.jleague.jp/stats/j2/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,57.877272727272725,57.88181818181818,1.223278096285243,0.9329354484058426,0.29034264787940034,completed
2019,j2,2,Ｖ・ファーレン長崎,長崎,10,58.0,2,71.6,-13.6,https://www.jleague.jp/stats/j2/club/2019/expected_goals/,https://www.jleague.jp/stats/j2/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,57.877272727272725,57.88181818181818,1.0021204743579675,1.2370032982566357,-0.2348828238986682,completed
2019,j2,2,鹿児島ユナイテッドＦＣ,鹿児島,16,55.0,7,65.1,-10.1,https://www.jleague.jp/stats/j2/club/2019/expected_goals/,https://www.jleague.jp/stats/j2/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,57.877272727272725,57.88181818181818,0.9502866567187623,1.124705512800377,-0.17441885608161456,completed
2019,j3,3,いわてグルージャ盛岡,いわてグルージャ盛岡,9,46.4,2,61.6,-15.2,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9828194869381031,1.3047775947281715,-0.3219581077900684,completed
2019,j3,3,アスルクラロ沼津,アスルクラロ沼津,3,51.9,13,42.8,9.1,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.099317486467404,0.9065662508825606,0.19275123558484342,completed
2019,j3,3,ガンバ大阪Ｕ－２３,ガンバ大阪Ｕ－２３,8,47.1,3,59.7,-12.6,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9976465050600142,1.2645328312544128,-0.26688632619439867,completed
2019,j3,3,セレッソ大阪Ｕ－２３,セレッソ大阪Ｕ－２３,17,37.4,1,61.7,-24.3,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.7921863967992469,1.3068957401741588,-0.5147093433749119,completed
2019,j3,3,ヴァンラーレ八戸,八戸,13,44.9,11,45.0,-0.1,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9510473052482937,0.953165450694281,-0.0021181454459873184,completed
2019,j3,3,ギラヴァンツ北九州,北九州,2,54.0,18,30.9,23.1,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.1437985408331373,0.6545069428100729,0.4892915980230643,completed
2019,j3,3,カターレ富山,富山,1,66.8,15,34.0,32.8,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.4149211579195105,0.720169451635679,0.6947517062838314,completed
2019,j3,3,ロアッソ熊本,熊本,5,50.1,8,49.9,0.2,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.061190868439633,1.0569545775476583,0.004236290891974637,completed
2019,j3,3,ＳＣ相模原,相模原,12,45.6,12,43.9,1.7,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.9658743233702048,0.9298658507884209,0.03600847258178397,completed
2019,j3,3,福島ユナイテッドＦＣ,福島,7,49.2,6,55.5,-6.3,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.0421275594257473,1.1755707225229466,-0.13344316309719928,completed
2019,j3,3,ブラウブリッツ秋田,秋田,15,41.2,10,45.1,-3.9,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.8726759237467641,0.9552835961402684,-0.0826076723935043,completed
2019,j3,3,ザスパクサツ群馬,群馬,6,49.7,16,33.7,16.0,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.052718286655684,0.7138150152977172,0.3389032713579667,completed
2019,j3,3,藤枝ＭＹＦＣ,藤枝,4,51.6,17,31.2,20.4,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,1.0929630501294423,0.6608613791480349,0.4321016709814074,completed
2019,j3,3,カマタマーレ讃岐,讃岐,16,40.6,9,45.3,-4.7,https://www.jleague.jp/stats/j3/club/2019/expected_goals/,https://www.jleague.jp/stats/j3/club/2019/expected_goals_against/,2026-06-18T18:25:14,True,47.21111111111111,47.21111111111111,0.8599670510708403,0.9595198870322429,-0.09955283596140263,completed
