year,date,home,away,home_goal,away_goal,home_pk,away_pk,has_pk,pk_winner,normal_home_result,normal_away_result,official_home_result,official_away_result,home_raw,away_raw,parser,source_url
1999,1999-03-14,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-14,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-20,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,,,4,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-21,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,,,5,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-03-28,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,,,6,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,,,4,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-04,,,2,2,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-10,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,,,1,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-11,,,4,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-17,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,,,4,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-18,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-23,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-25,,,1,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-28,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,,,2,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-04-29,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,,,6,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-02,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-05,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,,,2,2,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,,,4,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-09,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-16,,,4,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-22,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-22,,,4,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-23,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-23,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-23,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-05-29,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-26,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-27,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-27,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-27,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-06-28,,,5,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-03,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-03,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-04,,,2,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-04,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-04,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-09,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-10,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-11,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-11,,,5,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-11,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-15,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-17,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-07-30,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,,,5,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-01,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-07,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-07,,,2,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-07,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-08,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-08,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-15,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-19,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-21,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-21,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-22,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-23,,,1,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-28,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-29,,,4,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-29,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-29,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-08-31,,,0,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-04,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-05,,,5,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-10,,,3,5,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-10,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-11,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-12,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,,,4,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-15,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-18,,,1,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,,,1,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-19,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-25,,,4,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-09-26,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-02,,,1,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-02,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-03,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-03,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-03,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-11,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-11,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-11,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-11,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-16,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-17,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-17,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-17,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-18,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-24,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-24,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-24,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-24,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-25,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-30,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-31,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-10-31,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-05,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-06,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-06,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-06,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-08,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-13,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-14,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-14,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-14,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-21,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-21,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-21,,,5,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-21,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/1999
1999,1999-11-21,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/1999
2000,2000-03-11,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-12,,,0,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-12,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-12,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-12,,,4,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-19,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-19,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-20,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-25,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-26,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-26,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-26,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-30,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-30,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-30,,,0,7,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-30,,,5,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-03-30,,,2,5,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-02,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-02,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-02,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-02,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-08,,,1,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-09,,,1,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-09,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-09,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-15,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-16,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-16,,,0,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-16,,,4,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-16,,,5,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-22,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-23,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-23,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-23,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-23,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-28,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-29,,,4,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-29,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-30,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-04-30,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-03,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-04,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-04,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-04,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-07,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-07,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-07,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-07,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-08,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-13,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-14,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-14,,,3,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-14,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-18,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-18,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-18,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-18,,,0,0,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-18,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-21,,,1,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-21,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-21,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-22,,,0,6,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-25,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-27,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-27,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-05-28,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-01,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-01,,,3,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-01,,,0,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-01,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-01,,,3,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-04,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-04,,,4,2,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-04,,,1,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-04,,,0,2,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-04,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-10,,,6,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-10,,,2,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-10,,,1,1,,,False,,D,D,D,D,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-10,,,4,1,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-11,,,1,4,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-17,,,2,0,,,False,,W,L,W,L,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-17,,,0,1,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
2000,2000-06-17,,,2,3,,,False,,L,W,L,W,,,cells,https://soccer-db.net/competition/results/1002/2000
