year,cutoff_matches,beta_elo,team,actual_position,avg_pred_position,abs_error,prob_actual_position,prob_top1,prob_top3,prob_bottom3
2025,15,0.1,横浜ＦＣ,18,15.9996,2.000400000000001,0.1954,0.0,0.0,0.3381
2025,15,0.1,アルビレックス新潟,20,18.0302,1.9697999999999993,0.1298,0.0,0.0,0.7362000000000001
2025,15,0.1,横浜Ｆ・マリノス,15,19.7195,4.7195,0.0022,0.0,0.0,0.9771
2025,15,0.15,鹿島アントラーズ,1,1.1542,0.1541999999999999,0.8885,0.8885,0.991,0.0
2025,15,0.15,川崎フロンターレ,8,3.8816,4.118399999999999,0.0312,0.0439,0.5277,0.0
2025,15,0.15,柏レイソル,2,4.2514,2.2514000000000003,0.2165,0.028,0.4426,0.0
2025,15,0.15,サンフレッチェ広島,4,5.0033,1.0033000000000003,0.157,0.0153,0.3219,0.0
2025,15,0.15,京都サンガF.C.,3,5.0671,2.0671,0.1533,0.0134,0.29679999999999995,0.0001
2025,15,0.15,浦和レッズ,7,5.9811,1.0189000000000004,0.1284,0.0051,0.1747,0.0
2025,15,0.15,ヴィッセル神戸,5,6.3866,1.3865999999999996,0.1326,0.0048,0.1631,0.0004
2025,15,0.15,ＦＣ町田ゼルビア,6,8.377,2.3770000000000007,0.1046,0.0006,0.0433,0.002
2025,15,0.15,清水エスパルス,14,9.1621,4.837899999999999,0.0359,0.0003,0.024499999999999997,0.0038
2025,15,0.15,ガンバ大阪,9,11.0388,2.0388,0.1143,0.0,0.0064,0.0178
2025,15,0.15,セレッソ大阪,10,12.041,2.0410000000000004,0.1022,0.0001,0.0038,0.0423
2025,15,0.15,ファジアーノ岡山,13,12.0642,0.9358000000000004,0.1226,0.0,0.001,0.0301
2025,15,0.15,アビスパ福岡,12,13.0103,1.0103000000000009,0.1089,0.0,0.0019,0.0699
2025,15,0.15,ＦＣ東京,11,13.3796,2.3796,0.0887,0.0,0.0011,0.0961
2025,15,0.15,名古屋グランパス,16,14.8957,1.1043000000000003,0.1299,0.0,0.0,0.2134
2025,15,0.15,東京ヴェルディ,17,15.1687,1.8313000000000006,0.1552,0.0,0.0,0.21780000000000002
2025,15,0.15,湘南ベルマーレ,19,15.2956,3.7043999999999997,0.0789,0.0,0.0002,0.2369
2025,15,0.15,横浜ＦＣ,18,16.0401,1.959900000000001,0.2044,0.0,0.0,0.3451
2025,15,0.15,アルビレックス新潟,20,18.0787,1.9212999999999987,0.1314,0.0,0.0,0.7447999999999999
2025,15,0.15,横浜Ｆ・マリノス,15,19.7229,4.722899999999999,0.0019,0.0,0.0,0.9795
2025,15,0.2,鹿島アントラーズ,1,1.1273,0.12729999999999997,0.9048,0.9048,0.9931,0.0
2025,15,0.2,川崎フロンターレ,8,3.8167,4.1833,0.0298,0.0403,0.5416,0.0
2025,15,0.2,柏レイソル,2,4.3089,2.3089000000000004,0.2062,0.0224,0.4369,0.0
2025,15,0.2,サンフレッチェ広島,4,4.999,0.9989999999999997,0.166,0.0126,0.31120000000000003,0.0
2025,15,0.2,京都サンガF.C.,3,5.0706,2.0705999999999998,0.1582,0.0102,0.2965,0.0
2025,15,0.2,浦和レッズ,7,5.9571,1.0429000000000004,0.1381,0.0049,0.17830000000000001,0.0
2025,15,0.2,ヴィッセル神戸,5,6.2543,1.2542999999999997,0.1304,0.0038,0.1694,0.0
2025,15,0.2,ＦＣ町田ゼルビア,6,8.3201,2.3201,0.1045,0.0006,0.040999999999999995,0.0022
2025,15,0.2,清水エスパルス,14,9.2301,4.7699,0.036,0.0003,0.0219,0.0052
2025,15,0.2,ガンバ大阪,9,10.9879,1.9878999999999998,0.1167,0.0,0.0046,0.0149
2025,15,0.2,セレッソ大阪,10,12.0698,2.0698000000000008,0.1079,0.0001,0.0027,0.0433
2025,15,0.2,ファジアーノ岡山,13,12.1006,0.8994,0.1237,0.0,0.0007999999999999999,0.028599999999999997
2025,15,0.2,アビスパ福岡,12,13.0802,1.0801999999999996,0.113,0.0,0.001,0.06970000000000001
2025,15,0.2,ＦＣ東京,11,13.3452,2.3452,0.0914,0.0,0.0009,0.09020000000000002
2025,15,0.2,名古屋グランパス,16,14.9481,1.0518999999999998,0.1327,0.0,0.0,0.2045
2025,15,0.2,東京ヴェルディ,17,15.1377,1.8622999999999994,0.1469,0.0,0.0001,0.2206
2025,15,0.2,湘南ベルマーレ,19,15.3267,3.6732999999999993,0.0827,0.0,0.0,0.2426
2025,15,0.2,横浜ＦＣ,18,16.0411,1.9588999999999999,0.1985,0.0,0.0,0.3383
2025,15,0.2,アルビレックス新潟,20,18.1339,1.8660999999999994,0.1282,0.0,0.0,0.7589
2025,15,0.2,横浜Ｆ・マリノス,15,19.7447,4.744700000000002,0.0026,0.0,0.0,0.981
2025,15,0.3,鹿島アントラーズ,1,1.1069,0.1069,0.9178,0.9178,0.9957999999999999,0.0
2025,15,0.3,川崎フロンターレ,8,3.7385,4.2615,0.0316,0.0363,0.5615,0.0
2025,15,0.3,柏レイソル,2,4.3777,2.3777,0.1969,0.0161,0.4171,0.0
2025,15,0.3,サンフレッチェ広島,4,4.9032,0.9032,0.1666,0.0108,0.3194,0.0
2025,15,0.3,京都サンガF.C.,3,5.0646,2.0646000000000004,0.1575,0.0104,0.2897,0.0
2025,15,0.3,浦和レッズ,7,5.9506,1.0494000000000003,0.1381,0.0045,0.1693,0.0
2025,15,0.3,ヴィッセル神戸,5,6.1756,1.1756000000000002,0.1324,0.0034,0.1727,0.0
2025,15,0.3,ＦＣ町田ゼルビア,6,8.2168,2.216799999999999,0.1027,0.0007,0.0451,0.0015
2025,15,0.3,清水エスパルス,14,9.2041,4.7959,0.0323,0.0,0.0202,0.0037
2025,15,0.3,ガンバ大阪,9,10.9812,1.9811999999999994,0.1183,0.0,0.0049,0.014599999999999998
2025,15,0.3,セレッソ大阪,10,12.0251,2.0251,0.1118,0.0,0.0012,0.037399999999999996
2025,15,0.3,ファジアーノ岡山,13,12.0727,0.9273000000000007,0.1256,0.0,0.0014,0.0241
2025,15,0.3,アビスパ福岡,12,13.1064,1.1064000000000007,0.1232,0.0,0.0009000000000000001,0.0615
2025,15,0.3,ＦＣ東京,11,13.4409,2.440899999999999,0.089,0.0,0.0005,0.0926
2025,15,0.3,名古屋グランパス,16,15.0253,0.9747000000000003,0.1383,0.0,0.0001,0.20959999999999998
2025,15,0.3,東京ヴェルディ,17,15.1548,1.8452000000000002,0.1545,0.0,0.0001,0.2099
2025,15,0.3,湘南ベルマーレ,19,15.377,3.6229999999999993,0.0783,0.0,0.0001,0.24050000000000002
2025,15,0.3,横浜ＦＣ,18,16.058,1.9420000000000002,0.2073,0.0,0.0,0.3342
2025,15,0.3,アルビレックス新潟,20,18.2506,1.7494000000000014,0.1291,0.0,0.0,0.7855
2025,15,0.3,横浜Ｆ・マリノス,15,19.77,4.77,0.0014,0.0,0.0,0.9849
2023,17,0.0,横浜Ｆ・マリノス,2,1.4568,0.5431999999999999,0.3073,0.6279,0.9854,0.0
2023,17,0.0,ヴィッセル神戸,1,1.9294,0.9294,0.3367,0.3367,0.9395,0.0
2023,17,0.0,名古屋グランパス,6,4.2277,1.7723000000000004,0.0991,0.0173,0.4034,0.0
2023,17,0.0,浦和レッズ,4,4.6431,0.6430999999999996,0.2294,0.0111,0.3045,0.0
2023,17,0.0,セレッソ大阪,9,5.1126,3.8874000000000004,0.0328,0.0053,0.2065,0.0
2023,17,0.0,サンフレッチェ広島,3,6.2491,3.2491000000000003,0.0743,0.0012,0.0878,0.0
2023,17,0.0,鹿島アントラーズ,5,7.3894,2.3894,0.0999,0.0002,0.0323,0.0001
2023,17,0.0,川崎フロンターレ,8,7.5678,0.4321999999999999,0.1827,0.0002,0.025699999999999997,0.0001
2023,17,0.0,サガン鳥栖,14,8.6963,5.303699999999999,0.0053,0.0001,0.008499999999999999,0.00039999999999999996
2023,17,0.0,北海道コンサドーレ札幌,12,9.1585,2.8415,0.0657,0.0,0.006200000000000001,0.0015
2023,17,0.0,ＦＣ東京,11,10.6019,0.39809999999999945,0.2943,0.0,0.0002,0.0062
2023,17,0.0,アルビレックス新潟,10,13.3889,3.3888999999999996,0.0372,0.0,0.0,0.1405
2023,17,0.0,アビスパ福岡,7,13.4722,6.472200000000001,0.0008,0.0,0.0,0.1461
2023,17,0.0,京都サンガF.C.,13,13.89,0.8900000000000006,0.1825,0.0,0.0,0.2068
2023,17,0.0,ガンバ大阪,16,14.0147,1.9853000000000005,0.1361,0.0,0.0,0.2235
2023,17,0.0,湘南ベルマーレ,15,15.3929,0.39289999999999914,0.1683,0.0,0.0,0.5458999999999999
2023,17,0.0,柏レイソル,17,16.4884,0.5116000000000014,0.3435,0.0,0.0,0.7954000000000001
2023,17,0.0,横浜ＦＣ,18,17.3203,0.6797000000000004,0.594,0.0,0.0,0.9335
2023,17,0.05,横浜Ｆ・マリノス,2,1.4368,0.5631999999999999,0.3031,0.6391,0.9873,0.0
2023,17,0.05,ヴィッセル神戸,1,1.9284,0.9283999999999999,0.3304,0.3304,0.9436000000000001,0.0
2023,17,0.05,名古屋グランパス,6,4.1987,1.8013000000000003,0.0952,0.0163,0.40890000000000004,0.0
2023,17,0.05,浦和レッズ,4,4.6151,0.6151,0.2421,0.0089,0.3014,0.0
2023,17,0.05,セレッソ大阪,9,5.1225,3.8775000000000004,0.0333,0.0032,0.2045,0.0
2023,17,0.05,サンフレッチェ広島,3,6.223,3.223,0.0744,0.0012,0.086,0.0
2023,17,0.05,鹿島アントラーズ,5,7.4162,2.4162,0.0987,0.0005,0.0305,0.0
2023,17,0.05,川崎フロンターレ,8,7.512,0.48800000000000043,0.1771,0.0003,0.027800000000000002,0.0
2023,17,0.05,サガン鳥栖,14,8.7426,5.2574000000000005,0.0048,0.0,0.0057,0.00030000000000000003
2023,17,0.05,北海道コンサドーレ札幌,12,9.1449,2.8551,0.0559,0.0001,0.004,0.0003
2023,17,0.05,ＦＣ東京,11,10.6426,0.35740000000000016,0.309,0.0,0.0003,0.0068
2023,17,0.05,アルビレックス新潟,10,13.4463,3.446300000000001,0.0324,0.0,0.0,0.14250000000000002
2023,17,0.05,アビスパ福岡,7,13.5036,6.5036000000000005,0.0012,0.0,0.0,0.14909999999999998
2023,17,0.05,京都サンガF.C.,13,13.8772,0.8772000000000002,0.178,0.0,0.0,0.2082
2023,17,0.05,ガンバ大阪,16,13.9301,2.0699000000000005,0.1312,0.0,0.0,0.20720000000000002
2023,17,0.05,湘南ベルマーレ,15,15.4256,0.4255999999999993,0.171,0.0,0.0,0.5474
2023,17,0.05,柏レイソル,17,16.4909,0.5091000000000001,0.3506,0.0,0.0,0.7988999999999999
2023,17,0.05,横浜ＦＣ,18,17.3435,0.6565000000000012,0.5985,0.0,0.0,0.9393
2023,17,0.1,横浜Ｆ・マリノス,2,1.4121,0.5879000000000001,0.3002,0.6512,0.9888,0.0
2023,17,0.1,ヴィッセル神戸,1,1.9102,0.9101999999999999,0.3233,0.3233,0.9491999999999998,0.0
2023,17,0.1,名古屋グランパス,6,4.2138,1.7862,0.0993,0.0142,0.4047,0.0
2023,17,0.1,浦和レッズ,4,4.6055,0.6055000000000001,0.2461,0.0073,0.2958,0.0
2023,17,0.1,セレッソ大阪,9,5.1044,3.8956,0.0327,0.0034,0.2103,0.0
2023,17,0.1,サンフレッチェ広島,3,6.2492,3.2492,0.0729,0.0006,0.0835,0.0
2023,17,0.1,鹿島アントラーズ,5,7.3746,2.3746,0.104,0.0,0.0288,0.0
2023,17,0.1,川崎フロンターレ,8,7.4547,0.5453000000000001,0.1815,0.0,0.0283,0.0
2023,17,0.1,サガン鳥栖,14,8.7419,5.258100000000001,0.0042,0.0,0.006,0.0002
2023,17,0.1,北海道コンサドーレ札幌,12,9.179,2.8209999999999997,0.058,0.0,0.0042,0.001
2023,17,0.1,ＦＣ東京,11,10.6349,0.3651,0.323,0.0,0.0004,0.0050999999999999995
2023,17,0.1,アルビレックス新潟,10,13.4296,3.4296000000000006,0.0299,0.0,0.0,0.13690000000000002
2023,17,0.1,アビスパ福岡,7,13.5301,6.530099999999999,0.0008,0.0,0.0,0.1461
2023,17,0.1,ガンバ大阪,16,13.9053,2.0946999999999996,0.1274,0.0,0.0,0.1978
2023,17,0.1,京都サンガF.C.,13,13.9161,0.9161000000000001,0.178,0.0,0.0,0.2091
2023,17,0.1,湘南ベルマーレ,15,15.4821,0.48210000000000086,0.172,0.0,0.0,0.5636
2023,17,0.1,柏レイソル,17,16.5124,0.4876000000000005,0.3477,0.0,0.0,0.8007
2023,17,0.1,横浜ＦＣ,18,17.3441,0.655899999999999,0.5965,0.0,0.0,0.9395
2023,17,0.15,横浜Ｆ・マリノス,2,1.3978,0.6022000000000001,0.2933,0.6597,0.9913,0.0
2023,17,0.15,ヴィッセル神戸,1,1.9062,0.9061999999999999,0.3172,0.3172,0.952,0.0
2023,17,0.15,名古屋グランパス,6,4.2131,1.7869000000000002,0.1015,0.0117,0.3993,0.0
2023,17,0.15,浦和レッズ,4,4.6338,0.6337999999999999,0.2386,0.007,0.2963,0.0
2023,17,0.15,セレッソ大阪,9,5.1101,3.8899,0.0325,0.0039,0.2119,0.0
2023,17,0.15,サンフレッチェ広島,3,6.2076,3.2076000000000002,0.0719,0.0005,0.0839,0.0
2023,17,0.15,川崎フロンターレ,8,7.3896,0.6104000000000003,0.191,0.0,0.0271,0.0
2023,17,0.15,鹿島アントラーズ,5,7.3993,2.3993,0.0918,0.0,0.0283,0.0
2023,17,0.15,サガン鳥栖,14,8.7495,5.250500000000001,0.004,0.0,0.0063,0.0002
2023,17,0.15,北海道コンサドーレ札幌,12,9.1896,2.8103999999999996,0.0548,0.0,0.0036,0.0002
2023,17,0.15,ＦＣ東京,11,10.6267,0.3733000000000004,0.3291,0.0,0.0,0.004
2023,17,0.15,アルビレックス新潟,10,13.4671,3.4671000000000003,0.0249,0.0,0.0,0.1345
2023,17,0.15,アビスパ福岡,7,13.5223,6.5222999999999995,0.0006,0.0,0.0,0.1388
2023,17,0.15,ガンバ大阪,16,13.8412,2.1587999999999994,0.1194,0.0,0.0,0.18250000000000002
2023,17,0.15,京都サンガF.C.,13,13.9171,0.9170999999999996,0.188,0.0,0.0,0.2016
2023,17,0.15,湘南ベルマーレ,15,15.514,0.5139999999999993,0.1771,0.0,0.0,0.5724
2023,17,0.15,柏レイソル,17,16.5424,0.45759999999999934,0.3511,0.0,0.0,0.8174
2023,17,0.15,横浜ＦＣ,18,17.3726,0.6274000000000015,0.6016,0.0,0.0,0.9484
2023,17,0.2,横浜Ｆ・マリノス,2,1.3796,0.6204000000000001,0.2903,0.6707,0.9912,0.0
2023,17,0.2,ヴィッセル神戸,1,1.9073,0.9073,0.31,0.31,0.9527,0.0
2023,17,0.2,名古屋グランパス,6,4.2133,1.7866999999999997,0.1001,0.0116,0.4024,0.0
2023,17,0.2,浦和レッズ,4,4.6011,0.6010999999999997,0.2423,0.0055,0.301,0.0
2023,17,0.2,セレッソ大阪,9,5.1101,3.8899,0.0355,0.0019,0.21000000000000002,0.0
2023,17,0.2,サンフレッチェ広島,3,6.2621,3.2621,0.0702,0.0002,0.0766,0.0
2023,17,0.2,川崎フロンターレ,8,7.3092,0.6908000000000003,0.1883,0.0001,0.0305,0.0
2023,17,0.2,鹿島アントラーズ,5,7.3628,2.3628,0.0948,0.0,0.0278,0.0
2023,17,0.2,サガン鳥栖,14,8.7716,5.228400000000001,0.0036,0.0,0.0058,0.0003
2023,17,0.2,北海道コンサドーレ札幌,12,9.1941,2.8058999999999994,0.0529,0.0,0.0019,0.0002
2023,17,0.2,ＦＣ東京,11,10.6342,0.3658000000000001,0.3428,0.0,0.0001,0.003
2023,17,0.2,アルビレックス新潟,10,13.484,3.484,0.0237,0.0,0.0,0.13670000000000002
2023,17,0.2,アビスパ福岡,7,13.493,6.493,0.0002,0.0,0.0,0.1308
2023,17,0.2,ガンバ大阪,16,13.8261,2.1738999999999997,0.1198,0.0,0.0,0.17870000000000003
2023,17,0.2,京都サンガF.C.,13,13.9572,0.9572000000000003,0.1816,0.0,0.0,0.20339999999999997
2023,17,0.2,湘南ベルマーレ,15,15.5433,0.5433000000000003,0.1797,0.0,0.0,0.5741
2023,17,0.2,柏レイソル,17,16.5604,0.43959999999999866,0.3594,0.0,0.0,0.8229
2023,17,0.2,横浜ＦＣ,18,17.3906,0.6094000000000008,0.6074,0.0,0.0,0.9499000000000001
2023,17,0.3,横浜Ｆ・マリノス,2,1.336,0.6639999999999999,0.2667,0.7014,0.9953,0.0
2023,17,0.3,ヴィッセル神戸,1,1.9155,0.9155,0.2836,0.2836,0.9557000000000001,0.0
2023,17,0.3,名古屋グランパス,6,4.2348,1.7652,0.0957,0.0075,0.39959999999999996,0.0
2023,17,0.3,浦和レッズ,4,4.6134,0.6134000000000004,0.2391,0.0048,0.3007,0.0
2023,17,0.3,セレッソ大阪,9,5.0637,3.9363,0.0308,0.0021,0.2059,0.0
2023,17,0.3,サンフレッチェ広島,3,6.2111,3.2111,0.0721,0.0005,0.0825,0.0
2023,17,0.3,川崎フロンターレ,8,7.2378,0.7622,0.1909,0.0001,0.0255,0.0
2023,17,0.3,鹿島アントラーズ,5,7.3762,2.3762,0.0947,0.0,0.027000000000000003,0.0
2023,17,0.3,サガン鳥栖,14,8.8261,5.1739,0.0015,0.0,0.0049,0.0001
2023,17,0.3,北海道コンサドーレ札幌,12,9.184,2.8160000000000007,0.0431,0.0,0.0029,0.0002
2023,17,0.3,ＦＣ東京,11,10.6602,0.3398000000000003,0.3729,0.0,0.0,0.0028
2023,17,0.3,アビスパ福岡,7,13.5116,6.5116,0.0002,0.0,0.0,0.1292
2023,17,0.3,アルビレックス新潟,10,13.524,3.523999999999999,0.016,0.0,0.0,0.1327
2023,17,0.3,ガンバ大阪,16,13.7365,2.2635000000000005,0.1063,0.0,0.0,0.1533
2023,17,0.3,京都サンガF.C.,13,13.9381,0.9381000000000004,0.1863,0.0,0.0,0.19390000000000002
2023,17,0.3,湘南ベルマーレ,15,15.6135,0.6135000000000002,0.1707,0.0,0.0,0.5999
2023,17,0.3,柏レイソル,17,16.594,0.4059999999999988,0.3721,0.0,0.0,0.8320000000000001
2023,17,0.3,横浜ＦＣ,18,17.4235,0.5764999999999993,0.6208,0.0,0.0,0.9559
2024,17,0.0,ＦＣ町田ゼルビア,3,1.5115,1.4885,0.0829,0.6775,0.9589,0.0
2024,17,0.0,鹿島アントラーズ,5,2.9276,2.0724,0.0705,0.1554,0.7259,0.0
2024,17,0.0,ヴィッセル神戸,1,3.1286,2.1286,0.1221,0.1221,0.6737,0.0
2024,17,0.0,サンフレッチェ広島,2,4.7978,2.7977999999999996,0.0994,0.028,0.2998,0.0
2024,17,0.0,ガンバ大阪,4,5.6571,1.6570999999999998,0.1747,0.0124,0.1797,0.0
2024,17,0.0,セレッソ大阪,10,8.2333,1.7667000000000002,0.0943,0.0012,0.0393,0.0002
2024,17,0.0,浦和レッズ,13,8.5811,4.418900000000001,0.0495,0.0011,0.0308,0.0001
2024,17,0.0,名古屋グランパス,11,8.5891,2.4109,0.0921,0.0008,0.0273,0.0005
2024,17,0.0,横浜Ｆ・マリノス,9,8.9525,0.04749999999999943,0.1122,0.0005,0.024300000000000002,0.0003
2024,17,0.0,ＦＣ東京,7,9.1524,2.1524,0.1037,0.0006,0.02,0.0005
2024,17,0.0,アビスパ福岡,12,9.4908,2.5092,0.0979,0.0004,0.0143,0.0008
2024,17,0.0,東京ヴェルディ,6,11.1444,5.144399999999999,0.0375,0.0,0.005,0.0045000000000000005
2024,17,0.0,川崎フロンターレ,8,12.2111,4.2111,0.0432,0.0,0.0006,0.0083
2024,17,0.0,ジュビロ磐田,18,13.8061,4.193899999999999,0.0322,0.0,0.0003,0.0443
2024,17,0.0,アルビレックス新潟,16,14.2554,1.7446000000000002,0.1746,0.0,0.0001,0.054900000000000004
2024,17,0.0,柏レイソル,17,14.802,2.1980000000000004,0.1283,0.0,0.0,0.077
2024,17,0.0,湘南ベルマーレ,15,17.4098,2.4098000000000006,0.0542,0.0,0.0,0.5221
2024,17,0.0,サガン鳥栖,20,17.5313,2.4686999999999983,0.0743,0.0,0.0,0.5576000000000001
2024,17,0.0,京都サンガF.C.,14,18.2542,4.254200000000001,0.0087,0.0,0.0,0.7586999999999999
2024,17,0.0,北海道コンサドーレ札幌,19,19.5639,0.5639000000000003,0.1928,0.0,0.0,0.9702000000000001
2024,17,0.05,ＦＣ町田ゼルビア,3,1.4932,1.5068,0.0751,0.6864,0.9583999999999999,0.0
2024,17,0.05,鹿島アントラーズ,5,2.8909,2.1091,0.0658,0.1523,0.7309,0.0
2024,17,0.05,ヴィッセル神戸,1,3.0973,2.0973,0.1216,0.1216,0.6841999999999999,0.0
2024,17,0.05,サンフレッチェ広島,2,4.7336,2.7336,0.1064,0.0258,0.3091,0.0
2024,17,0.05,ガンバ大阪,4,5.7477,1.7477,0.172,0.0095,0.1632,0.0
2024,17,0.05,セレッソ大阪,10,8.2359,1.7640999999999991,0.0983,0.0015,0.0397,0.0001
2024,17,0.05,名古屋グランパス,11,8.5738,2.4261999999999997,0.0927,0.001,0.026199999999999998,0.0001
2024,17,0.05,浦和レッズ,13,8.611,4.388999999999999,0.0511,0.0007,0.0267,0.0002
2024,17,0.05,横浜Ｆ・マリノス,9,8.9078,0.09220000000000006,0.1116,0.0005,0.0235,0.00039999999999999996
2024,17,0.05,ＦＣ東京,7,9.1549,2.1548999999999996,0.1046,0.0003,0.0203,0.0007
2024,17,0.05,アビスパ福岡,12,9.5048,2.4952000000000005,0.1012,0.0002,0.0125,0.00039999999999999996
2024,17,0.05,東京ヴェルディ,6,11.1104,5.1104,0.0407,0.0002,0.0035,0.0025
2024,17,0.05,川崎フロンターレ,8,12.1863,4.186299999999999,0.0473,0.0,0.0013,0.009099999999999999
2024,17,0.05,ジュビロ磐田,18,13.8223,4.1777,0.0316,0.0,0.0003,0.041100000000000005
2024,17,0.05,アルビレックス新潟,16,14.2443,1.7556999999999992,0.175,0.0,0.0002,0.048900000000000006
2024,17,0.05,柏レイソル,17,14.8583,2.1417,0.1315,0.0,0.0,0.0773
2024,17,0.05,湘南ベルマーレ,15,17.4347,2.4346999999999994,0.0561,0.0,0.0,0.536
2024,17,0.05,サガン鳥栖,20,17.5357,2.4643000000000015,0.0738,0.0,0.0,0.5504
2024,17,0.05,京都サンガF.C.,14,18.2625,4.262499999999999,0.008,0.0,0.0,0.7602
2024,17,0.05,北海道コンサドーレ札幌,19,19.5946,0.5945999999999998,0.1877,0.0,0.0,0.9726
2024,17,0.1,ＦＣ町田ゼルビア,3,1.4717,1.5283,0.0751,0.6878,0.9657,0.0
2024,17,0.1,鹿島アントラーズ,5,2.8831,2.1169,0.0666,0.1531,0.7334,0.0
2024,17,0.1,ヴィッセル神戸,1,3.0353,2.0353,0.1199,0.1199,0.698,0.0
2024,17,0.1,サンフレッチェ広島,2,4.6546,2.6546000000000003,0.1008,0.0256,0.3136,0.0
2024,17,0.1,ガンバ大阪,4,5.8234,1.8234000000000004,0.1678,0.0089,0.1491,0.0
2024,17,0.1,セレッソ大阪,10,8.2043,1.7957,0.0915,0.0015,0.0337,0.0003
2024,17,0.1,名古屋グランパス,11,8.5951,2.4048999999999996,0.0858,0.0006,0.025500000000000002,0.0001
2024,17,0.1,浦和レッズ,13,8.6229,4.3771,0.0497,0.0006,0.0252,0.0002
2024,17,0.1,横浜Ｆ・マリノス,9,8.7449,0.25510000000000055,0.1182,0.0011,0.0225,0.0003
2024,17,0.1,ＦＣ東京,7,9.1539,2.1539,0.106,0.0006,0.0177,0.0003
2024,17,0.1,アビスパ福岡,12,9.5705,2.429500000000001,0.1014,0.0003,0.0109,0.0007
2024,17,0.1,東京ヴェルディ,6,11.1426,5.1426,0.0351,0.0,0.0033,0.0028
2024,17,0.1,川崎フロンターレ,8,12.1569,4.1569,0.048,0.0,0.0012000000000000001,0.008499999999999999
2024,17,0.1,ジュビロ磐田,18,13.8779,4.1221,0.0283,0.0,0.0001,0.0368
2024,17,0.1,アルビレックス新潟,16,14.2437,1.7562999999999995,0.1797,0.0,0.0001,0.0487
2024,17,0.1,柏レイソル,17,14.9457,2.0542999999999996,0.1325,0.0,0.0,0.07740000000000001
2024,17,0.1,湘南ベルマーレ,15,17.4836,2.483599999999999,0.0523,0.0,0.0,0.5474
2024,17,0.1,サガン鳥栖,20,17.5223,2.4776999999999987,0.0647,0.0,0.0,0.547
2024,17,0.1,京都サンガF.C.,14,18.2583,4.258299999999998,0.0071,0.0,0.0,0.7564000000000001
2024,17,0.1,北海道コンサドーレ札幌,19,19.6093,0.6093000000000011,0.1816,0.0,0.0,0.9731
2024,17,0.15,ＦＣ町田ゼルビア,3,1.4623,1.5377,0.0754,0.6926,0.9666,0.0
2024,17,0.15,鹿島アントラーズ,5,2.8774,2.1226,0.0694,0.1506,0.7306,0.0
2024,17,0.15,ヴィッセル神戸,1,2.9725,1.9725000000000001,0.1223,0.1223,0.7146,0.0
2024,17,0.15,サンフレッチェ広島,2,4.6683,2.6683000000000003,0.0979,0.0238,0.3064,0.0
2024,17,0.15,ガンバ大阪,4,5.8468,1.8468,0.1634,0.008,0.14700000000000002,0.0
2024,17,0.15,セレッソ大阪,10,8.1615,1.8384999999999998,0.0979,0.0005,0.0299,0.0001
2024,17,0.15,浦和レッズ,13,8.5645,4.435499999999999,0.0507,0.0006,0.025799999999999997,0.0
2024,17,0.15,名古屋グランパス,11,8.5707,2.4292999999999996,0.0978,0.0003,0.025599999999999998,0.0
2024,17,0.15,横浜Ｆ・マリノス,9,8.6585,0.3414999999999999,0.1183,0.0005,0.024100000000000003,0.0001
2024,17,0.15,ＦＣ東京,7,9.1496,2.1495999999999995,0.1035,0.0006,0.0163,0.0003
2024,17,0.15,アビスパ福岡,12,9.6459,2.3541000000000007,0.1094,0.0002,0.0095,0.0002
2024,17,0.15,東京ヴェルディ,6,11.1865,5.1865000000000006,0.0367,0.0,0.002,0.0019
2024,17,0.15,川崎フロンターレ,8,12.1623,4.1623,0.0416,0.0,0.0012000000000000001,0.0076
2024,17,0.15,ジュビロ磐田,18,13.8855,4.1145,0.0278,0.0,0.0002,0.0349
2024,17,0.15,アルビレックス新潟,16,14.2493,1.7507000000000001,0.1892,0.0,0.0001,0.041
2024,17,0.15,柏レイソル,17,14.9568,2.0432000000000006,0.1315,0.0,0.0001,0.0716
2024,17,0.15,湘南ベルマーレ,15,17.5025,2.5025000000000013,0.0558,0.0,0.0,0.5422
2024,17,0.15,サガン鳥栖,20,17.5731,2.4269,0.0654,0.0,0.0,0.5603
2024,17,0.15,京都サンガF.C.,14,18.3018,4.3018,0.0059,0.0,0.0,0.7661
2024,17,0.15,北海道コンサドーレ札幌,19,19.6042,0.6041999999999987,0.1818,0.0,0.0,0.9737
2024,17,0.2,ＦＣ町田ゼルビア,3,1.447,1.553,0.0688,0.7031,0.9662999999999999,0.0
2024,17,0.2,鹿島アントラーズ,5,2.818,2.182,0.0634,0.1459,0.7523,0.0
2024,17,0.2,ヴィッセル神戸,1,2.9927,1.9927000000000001,0.1182,0.1182,0.711,0.0
2024,17,0.2,サンフレッチェ広島,2,4.5564,2.5564,0.1023,0.0233,0.3133,0.0
2024,17,0.2,ガンバ大阪,4,5.8963,1.8963,0.1672,0.0064,0.1347,0.0
2024,17,0.2,セレッソ大阪,10,8.1345,1.8655000000000008,0.1012,0.0005,0.0276,0.0001
2024,17,0.2,浦和レッズ,13,8.5547,4.4453,0.0506,0.001,0.0216,0.0001
2024,17,0.2,横浜Ｆ・マリノス,9,8.5714,0.4285999999999994,0.1162,0.0009,0.023600000000000003,0.0002
2024,17,0.2,名古屋グランパス,11,8.6533,2.3467000000000002,0.1,0.0003,0.0229,0.0002
