beta_elo,n_years,mean_mae,std_mae,mean_prob_actual_position,mean_sim_draw_rate,mean_actual_second_half_draw_rate,mean_sim_goals_per_match,mean_actual_second_half_goals_per_match,mean_lambda_total,mean_abs_elo_diff
0.0,3,2.2158744444444447,0.30131367867931086,0.13982981481481482,0.2621497753757811,0.2648426504531892,2.4737452727579803,2.5183358666891853,2.474646127657131,75.47830604064627
0.2,3,2.218265185185185,0.29713992168410513,0.14178925925925925,0.2558525271632044,0.2648426504531892,2.5038891302144908,2.5183358666891853,2.5038697041013425,75.47830604064627
0.1,3,2.2188096296296296,0.3011166706340663,0.14062611111111112,0.259252842425266,0.2648426504531892,2.489469835050386,2.5183358666891853,2.4885363718777884,75.47830604064627
0.05,3,2.2214192592592594,0.3024157453306101,0.13969259259259262,0.26073489275460227,0.2648426504531892,2.4817318076901422,2.5183358666891853,2.481412548671019,75.47830604064627
0.15,3,2.2231596296296297,0.3004437046184457,0.14060296296296296,0.2571411146765749,0.2648426504531892,2.496310990260654,2.5183358666891853,2.496021195907359,75.47830604064627
0.3,3,2.2269914814814813,0.306815727280373,0.1418603703703704,0.2523540719473062,0.2648426504531892,2.5208196351967573,2.5183358666891853,2.5206691844999156,75.47830604064627
