season,window,window_start,window_end,n_matches,n_events,mean_expected_points,mean_actual_points,mean_points_residual,sum_expected_points,sum_actual_points,sum_points_residual,points_residual_ci_low,points_residual_ci_high,mean_lambda_for,mean_actual_goals_for,mean_goal_for_residual,mean_lambda_against,mean_actual_goals_against,mean_goals_against_improvement,goals_against_improvement_ci_low,goals_against_improvement_ci_high,mean_goal_diff_residual,mean_team_win_prob,mean_team_draw_prob,mean_team_loss_prob,home_match_rate,mean_team_games_in_train_at_cutoff
2008,after_1_10,1,10,40,4,1.1379222870241246,1.375,0.23707771297587543,45.516891480964986,55.0,9.483108519035017,-0.21742774852343377,0.6915831744751846,1.1726099925362625,0.95,-0.2226099925362624,1.5790339049479907,1.1,0.47903390494799075,0.07330003974091126,0.8847677701550702,0.2564239124117284,0.28840063406487276,0.2727203848295063,0.43887898110562096,0.55,13.0
2008,after_4_6,4,6,12,4,1.275807916120827,1.0833333333333333,-0.1924745827874934,15.309694993449922,13.0,-2.309694993449921,-1.0271754306438658,0.642226265068879,1.280979098954704,0.9166666666666666,-0.36431243228803734,1.401692568258541,1.0833333333333333,0.3183592349252075,-0.3914658644066635,1.0281843342570784,-0.04595319736282982,0.3308252733123527,0.28333209618376876,0.3858426305038787,0.5,13.0
2008,after_7_10,7,10,16,4,0.9766118259271097,0.8125,-0.1641118259271097,15.625789214833755,13.0,-2.6257892148337554,-0.8812253782346973,0.5530017263804778,1.0893601285950645,0.6875,-0.4018601285950645,1.8152668925147404,1.5,0.3152668925147404,-0.42518706484571556,1.0557208498751964,-0.0865932360803241,0.2395367396341549,0.25800160702464503,0.5024616533412002,0.625,13.0
2009,after_1_3,1,3,15,5,1.2983738673512393,1.2,-0.09837386735123918,19.47560801026859,18.0,-1.4756080102685878,-0.7145611916335737,0.5178134569310953,1.2679306593020456,1.0,-0.2679306593020456,1.3518308863561534,1.4,-0.04816911364384654,-0.7849340712013821,0.688595843913689,-0.31609977294589214,0.33457980146342714,0.2946344629609575,0.37078573557561534,0.5333333333333333,20.0
2009,after_1_5,1,5,25,5,1.326706568741369,1.52,0.19329343125863097,33.16766421853423,38.0,4.832335781465774,-0.2926162294180651,0.679203091935327,1.246330721987672,1.28,0.03366927801232789,1.275257969717729,1.12,0.155257969717729,-0.3403470973542223,0.6508630367896803,0.1889272477300569,0.3420299082523864,0.30061684398420996,0.35735324776340377,0.52,20.0
2009,after_1_10,1,10,50,5,1.2842976482510002,1.74,0.45570235174899976,64.21488241255001,87.0,22.78511758744999,0.06487254944275356,0.846532154055246,1.1776392062669032,1.38,0.20236079373309696,1.2744810311207784,1.1,0.17448103112077842,-0.1409905930452839,0.48995265528684073,0.37684182485387546,0.32756674186756657,0.30159742264830053,0.37083583548413296,0.5,20.0
2009,after_4_6,4,6,15,5,1.3443884694154278,1.7333333333333334,0.3889448639179056,20.165827041231417,26.0,5.834172958768584,-0.32537620940462475,1.1032659372404359,1.150590799733824,1.8,0.6494092002661761,1.1436269855502166,1.0,0.14362698555021655,-0.41609218460958064,0.7033461557100138,0.7930361858163925,0.3442910534927271,0.31151530893724655,0.34419363757002647,0.5333333333333333,20.0
2009,after_7_10,7,10,20,5,1.2286723680525005,2.15,0.9213276319474997,24.573447361050007,43.0,18.426552638949993,0.28733519658830664,1.5553200673066927,1.1302069213903554,1.35,0.2197930786096447,1.3146091738721686,0.95,0.36460917387216857,-0.027276285904683117,0.7564946336490203,0.5844022524818133,0.30976371345180065,0.29938122769709824,0.39085505885110106,0.45,20.0
2010,after_1_3,1,3,15,5,1.1952045224049201,0.9333333333333333,-0.26187118907158646,17.9280678360738,14.0,-3.928067836073797,-0.7082248032422145,0.1844824250990415,1.057356835359551,1.3333333333333333,0.27597649797378226,1.322631818478371,1.7333333333333334,-0.41070151485496237,-1.0256812077275759,0.2042781780176512,-0.13472501688118008,0.30231261684459354,0.28826667187113925,0.4094207112842672,0.5333333333333333,16.4
2010,after_1_5,1,5,25,5,1.2561196374033232,1.08,-0.1761196374033233,31.40299093508308,27.0,-4.402990935083082,-0.6047426685471377,0.25250339374049113,1.0314974134701924,1.28,0.24850258652980753,1.1674321656094153,1.6,-0.43256783439058466,-0.8406082505959169,-0.024527418185252392,-0.1840652478607771,0.3199598728084668,0.29624001897792274,0.3838001082136104,0.48,16.4
