model_version,target_year,previous_year,match_index_in_test,date,home,away,actual_home_goal,actual_away_goal,lambda_home,lambda_away,home_win_prob,draw_prob,away_win_prob,home_expected_points,away_expected_points,home_actual_points,away_actual_points,home_points_residual,away_points_residual,home_goal_residual,away_goal_residual,score_grid_expected_home_goals,score_grid_expected_away_goals,home_elo,away_elo,home_matchup_effect,away_matchup_effect
v1.5,2023,2022,126,2023-10-29,柏,川崎F,1,1,1.2167104782981286,2.17337490329935,0.19573684675835823,0.24271646772698002,0.5615466855146618,0.8299270080020547,1.9273565242709654,1,1,0.17007299199794534,-0.9273565242709654,-0.21671047829812862,-1.17337490329935,1.2232095179950513,2.131210575459394,1426.229179760879,1578.255514608496,0.022056074870799136,-0.022056074870799136
v1.5,2023,2022,127,2023-11-11,湘南,名古屋,2,1,0.8984990496272197,2.061306600878097,0.14680959173386665,0.24306790286989524,0.6101225053962382,0.6834966780714952,2.07343541905861,3,0,2.3165033219285047,-2.07343541905861,1.1015009503727802,-1.0613066008780971,0.9072722618283798,2.010912434349538,1451.2254606675106,1567.8706549714868,0.01992717143288555,-0.01992717143288555
v1.5,2023,2022,128,2023-11-11,鹿島,柏,1,1,1.3539287206052575,0.8013736304641391,0.4636916141515935,0.32999999999999996,0.2063083858484065,1.7210748424547804,0.9489251575452194,1,1,-0.7210748424547804,0.051074842454780556,-0.3539287206052575,0.19862636953586088,1.3114040322513096,0.7971593243008156,1541.7221522140278,1426.229179760879,-0.001439009368870983,0.001439009368870983
v1.5,2023,2022,129,2023-11-11,新潟,FC東京,0,0,1.457189582705912,1.2263530056989556,0.39528233175221666,0.3085054563405849,0.2962122119071985,1.4943524515972348,1.1971420920621805,1,1,-0.49435245159723484,-0.19714209206218047,-1.457189582705912,-1.2263530056989556,1.4287422133179437,1.2138850786560937,1440.4461953650673,1474.3075807527803,-0.006726106498540952,0.006726106498540952
v1.5,2023,2022,130,2023-11-11,G大阪,福岡,1,2,1.610894802982296,0.9184513362901329,0.5006665747423715,0.2989720923688523,0.20036133288877606,1.800971816595967,0.9000560910351805,0,3,-1.800971816595967,2.0999439089648195,-0.610894802982296,1.0815486637098672,1.5651259532777844,0.91864443031538,1452.455192640851,1446.4903029050529,-0.004797511698542489,0.004797511698542489
v1.5,2023,2022,131,2023-11-11,鳥栖,横浜FC,1,3,1.7707799755884561,0.6907687329957151,0.5961142130594429,0.2714860913206252,0.13239969561993198,2.0598287304989538,0.6686851781804211,0,3,-2.0598287304989538,2.331314821819579,-0.7707799755884561,2.309231267004285,1.714397967053419,0.6975668383527328,1492.560956580837,1420.8505167370859,0.01602732987655768,-0.01602732987655768
v1.5,2023,2022,132,2023-11-11,札幌,広島,0,0,1.4864602555569153,1.8981061337368332,0.28628345522623844,0.26676096177213476,0.44695558300162685,1.1256113274508501,1.6076277107770152,1,1,-0.12561132745085013,-0.6076277107770152,-1.4864602555569153,-1.8981061337368332,1.4815068976984882,1.8695791991020343,1508.8331728929727,1557.838679637829,0.013150568982533375,-0.013150568982533375
v1.5,2023,2022,133,2023-11-12,川崎F,京都,3,3,1.4396427466004518,0.9416073385678304,0.45082738798323074,0.32060483286937114,0.22856777914739806,1.6730869968190634,1.0063081703115653,1,1,-0.6730869968190634,-0.006308170311565275,1.5603572533995482,2.0583926614321695,1.3979136547226267,0.9361957060117679,1578.255514608496,1435.0035369045336,-0.02096885033307676,0.02096885033307676
v1.5,2023,2022,134,2023-11-12,横浜FM,C大阪,2,0,1.9253684888196152,1.0307164133496591,0.5495773329666458,0.263152480659834,0.1872701863735201,1.9118844795597714,0.8249630397803943,3,0,1.0881155204402286,-0.8249630397803943,0.0746315111803848,-1.0307164133496591,1.8801114167368378,1.0357703615548564,1654.9664878390527,1556.9340998880539,-0.09806990029701206,0.09806990029701206
v1.5,2023,2022,135,2023-11-12,浦和,神戸,1,2,1.467531272916911,1.555391139012887,0.3369580694329005,0.2900382779820164,0.37300365258508306,1.3009124862807182,1.4090492357372657,0,3,-1.3009124862807182,1.5909507642627343,-0.467531272916911,0.44460886098711305,1.4521393429452734,1.5343953976390474,1557.3234991779466,1581.3188621947713,-0.016295900166429917,0.016295900166429917
v1.5,2023,2022,136,2023-11-24,川崎F,鹿島,3,0,0.8086949753190397,0.8713914586176065,0.31705668417041594,0.33,0.35294331582958405,1.281170052511248,1.3888299474887522,3,0,1.718829947488752,-1.3888299474887522,2.1913050246809602,-0.8713914586176065,0.8139875377993653,0.8778965349145462,1578.255514608496,1541.7221522140278,0.08991240747236957,-0.08991240747236957
v1.5,2023,2022,137,2023-11-24,横浜FM,新潟,0,0,2.6175994804937606,0.645085451116014,0.7702033295907253,0.16312257412501072,0.06667409628426395,2.4737325628971867,0.3631448629778026,1,1,-1.4737325628971867,0.6368551370221974,-2.6175994804937606,-0.645085451116014,2.566169499241101,0.6564890869113429,1654.9664878390527,1440.4461953650673,-0.03590877986122502,0.03590877986122502
v1.5,2023,2022,138,2023-11-25,浦和,福岡,2,3,2.2222764916783815,0.6946215377472857,0.6917112171122581,0.21113020456661083,0.09715857832113098,2.2862638559033854,0.5026059395300038,0,3,-2.2862638559033854,2.497394060469996,-0.22227649167838148,2.3053784622527145,2.1676936665266444,0.7054582027118124,1557.3234991779466,1446.4903029050529,-0.015385903528611106,0.015385903528611106
v1.5,2023,2022,139,2023-11-25,FC東京,札幌,1,3,2.674274569620646,2.2699992594587646,0.4579693816468614,0.21835176002894607,0.32367885832419263,1.5922599049695303,1.189388335001524,0,3,-1.5922599049695303,1.810611664998476,-1.6742745696206458,0.7300007405412354,2.652132358138452,2.2665261846154534,1474.3075807527803,1508.8331728929727,-0.01039069140414585,0.01039069140414585
v1.5,2023,2022,140,2023-11-25,広島,G大阪,3,0,2.3489183436879624,0.6884503134961208,0.7164201914028621,0.19574633109257347,0.08783347750456444,2.34500690530116,0.4592467636062668,3,0,0.65499309469884,-0.4592467636062668,0.6510816563120376,-0.6884503134961208,2.295198956986704,0.699765360695486,1557.838679637829,1452.455192640851,-0.021268669933830534,0.021268669933830534
v1.5,2023,2022,141,2023-11-25,C大阪,京都,0,1,1.6555355274826562,1.2885752430018123,0.4311290396722002,0.28935194842256573,0.27951901190523426,1.5827390674391664,1.1279089841382686,0,3,-1.5827390674391664,1.8720910158617314,-1.6555355274826562,-0.28857524300181225,1.6249396638098885,1.2813106469534314,1556.9340998880539,1435.0035369045336,0.008871788978324267,-0.008871788978324267
v1.5,2023,2022,142,2023-11-25,神戸,名古屋,2,1,1.1633565923222187,0.8118580957915091,0.42354624889319586,0.33000000000000007,0.24645375110680404,1.6006387466795877,1.0693612533204122,3,0,1.3993612533204123,-1.0693612533204122,0.8366434076777813,0.18814190420849086,1.1449854131424557,0.8065474037429654,1581.3188621947713,1567.8706549714868,0.011792674474417727,-0.011792674474417727
v1.5,2023,2022,143,2023-11-25,柏,鳥栖,2,2,0.9568122459232608,1.6712940087139043,0.20164342643888872,0.2915276476782761,0.5068289258828351,0.8964579269949423,1.8120144253267814,1,1,0.10354207300505769,-0.8120144253267814,1.0431877540767394,0.3287059912860957,0.957744867281193,1.626357651525218,1426.229179760879,1492.560956580837,-0.049540796898300515,0.049540796898300515
v1.5,2023,2022,144,2023-11-25,横浜FC,湘南,0,1,0.8037176549764373,1.819563239007764,0.15149994450538506,0.2692771452900516,0.5792229102045632,0.7237769788062067,2.006945875903741,0,3,-0.7237769788062067,0.9930541240962589,-0.8037176549764373,-0.8195632390077641,0.8101017119375361,1.767135865903509,1420.8505167370859,1451.2254606675106,0.0166799674131513,-0.0166799674131513
v1.5,2023,2022,145,2023-12-03,福岡,広島,0,1,0.9257327767876884,0.9647629498895637,0.3247088832433913,0.3300000000000001,0.3452911167566088,1.304126649730174,1.3658733502698264,0,3,-1.304126649730174,1.6341266497301736,-0.9257327767876884,0.03523705011043632,0.9211943497414201,0.9596011525414817,1446.4903029050529,1557.838679637829,0.013543391321044474,-0.013543391321044474
v1.5,2023,2022,146,2023-12-03,新潟,C大阪,1,0,0.9767333690230673,2.1999744002714547,0.14822482761292394,0.2312708400531968,0.620504332333879,0.6759453228919686,2.0927838370548337,3,0,2.3240546771080313,-2.0927838370548337,0.023266630976932712,-2.1999744002714547,0.9864268147155633,2.151091623464256,1440.4461953650673,1556.9340998880539,0.00242826093251824,-0.00242826093251824
v1.5,2023,2022,147,2023-12-03,G大阪,神戸,0,1,1.0525029138919222,2.0783644135001182,0.17467918171196348,0.24729927617300554,0.578021542115031,0.7713368213088959,1.9813639025180985,0,3,-0.7713368213088959,1.0186360974819015,-1.0525029138919222,-1.0783644135001182,1.0598132917801961,2.032314734744183,1452.455192640851,1581.3188621947713,-0.058706404724964745,0.058706404724964745
v1.5,2023,2022,148,2023-12-03,鳥栖,川崎F,0,1,1.214882570012061,1.5433931483105692,0.2796943755788638,0.3013015770596491,0.4190040473614871,1.1403847037962405,1.5583137191441105,0,3,-1.1403847037962405,1.4416862808558895,-1.214882570012061,-0.5433931483105692,1.2058311424713941,1.512308288278561,1492.560956580837,1578.255514608496,0.030522924307253924,-0.030522924307253924
v1.5,2023,2022,149,2023-12-03,京都,横浜FM,3,1,0.8079290616443321,2.364112741629515,0.10566547648999874,0.2032572680701982,0.6910772554398031,0.5202536975401945,2.276489034389608,3,0,2.4797463024598057,-2.276489034389608,2.192070938355668,-1.3641127416295151,0.8195582904662199,2.3119536430070617,1435.0035369045336,1654.9664878390527,0.005920089856607291,-0.005920089856607291
v1.5,2023,2022,150,2023-12-03,札幌,浦和,0,2,0.8825406805995387,1.2214221716945193,0.2530421821832265,0.33000000000000007,0.4169578178167734,1.0891265465496796,1.5808734534503202,0,3,-1.0891265465496796,1.4191265465496798,-0.8825406805995387,0.7785778283054807,0.8750124248870808,1.1963525975484943,1508.8331728929727,1557.3234991779466,0.026222651758946305,-0.026222651758946305
v1.5,2023,2022,151,2023-12-03,名古屋,柏,1,1,1.3297474756557892,0.5646110195050488,0.5217708405213868,0.33,0.1482291594786132,1.8953125215641604,0.7746874784358396,1,1,-0.8953125215641604,0.22531252156416037,-0.3297474756557892,0.4353889804949512,1.2828367055422167,0.5644554438892059,1567.8706549714868,1426.229179760879,0.04530493963844295,-0.04530493963844295
v1.5,2023,2022,152,2023-12-03,湘南,FC東京,0,1,1.6570025123336005,1.2954629672679372,0.43008444038687543,0.28905119077593877,0.28086436883718585,1.5793045119365652,1.1316442972874963,0,3,-1.5793045119365652,1.8683557027125037,-1.6570025123336005,-0.2954629672679372,1.6266533739800086,1.2880692021583409,1451.2254606675106,1474.3075807527803,0.009074399891591667,-0.009074399891591667
v1.5,2023,2022,153,2023-12-03,鹿島,横浜FC,2,1,2.1704658936495846,0.6667505438788548,0.6886131170321518,0.21535088506006922,0.09603599790777903,2.2811902361565246,0.5034588787834062,3,0,0.7188097638434754,-0.5034588787834062,-0.17046589364958464,0.3332494561211452,2.1150697556786504,0.6772808490677336,1541.7221522140278,1420.8505167370859,-0.019679711205183904,0.019679711205183904
v1.5,2024,2023,1,2024-06-26,C大阪,鳥栖,1,0,2.1887843668101024,1.0116725187227298,0.6102473142654864,0.23407250086486542,0.15568018486964832,2.0648144436613247,0.7011130554738104,3,0,0.9351855563386753,-0.7011130554738104,-1.1887843668101024,-1.0116725187227298,2.1408287069162526,1.0209287828336273,1530.0201103530364,1452.0020139605501,0.007972193987190188,-0.007972193987190188
v1.5,2024,2023,2,2024-06-26,神戸,町田,0,0,0.623102707397391,1.1186986931136953,0.20145664941512484,0.33000000000000007,0.4685433505848752,0.9343699482453746,1.7356300517546255,1,1,0.06563005175462544,-0.7356300517546255,-0.623102707397391,-1.1186986931136953,0.6217862362254234,1.110336901649058,1618.7982838592336,1569.7579476888575,0.0065222493171478435,-0.0065222493171478435
v1.5,2024,2023,3,2024-06-26,広島,新潟,1,1,2.1349594937856065,1.0632306475492521,0.5874883063076625,0.24176526792799835,0.1707464257643391,2.004230186850986,0.7540045452210157,1,1,-1.004230186850986,0.24599545477898432,-1.1349594937856065,-0.06323064754925212,2.0887522483526095,1.0712332234788102,1595.100649890529,1479.3709359055504,-0.005014797407136364,0.005014797407136364
v1.5,2024,2023,4,2024-06-26,福岡,横浜FM,2,1,1.1939691157407162,1.4630670900460947,0.2873661342506372,0.3094006810036778,0.4032331847456852,1.1714990837555894,1.5191002352407335,3,0,1.8285009162444106,-1.5191002352407335,0.8060308842592838,-0.4630670900460947,1.182614839555755,1.4330121377471106,1515.2805195392098,1552.1557704851043,0.01954658958020194,-0.01954658958020194
v1.5,2024,2023,5,2024-06-26,名古屋,浦和,0,1,1.2122958192248159,1.256576829271397,0.3270065201125046,0.3263535840378397,0.3466398958496558,1.3073731443753536,1.3662732715868071,0,3,-1.3073731443753536,1.6337267284131929,-1.2122958192248159,-0.256576829271397,1.19194439457238,1.2329168757468951,1507.2949282562445,1542.8176100889496,0.01968597986113688,-0.01968597986113688
v1.5,2024,2023,6,2024-06-26,川崎F,湘南,1,1,2.4705942003904213,1.1348412413545363,0.6373888829107199,0.2120299931471263,0.1505811239421539,2.124196641879286,0.663773364973588,1,1,-1.1241966418792861,0.33622663502641204,-1.4705942003904213,-0.13484124135453635,2.423937824735957,1.1459849086897957,1505.3919930900347,1414.2076722525285,-0.06465591531031353,0.06465591531031353
v1.5,2024,2023,7,2024-06-26,鹿島,G大阪,0,0,1.2949585245851554,0.5982676748203397,0.5072840920001132,0.32999999999999996,0.16271590799988672,1.8518522760003395,0.8181477239996602,1,1,-0.8518522760003395,0.18185227600033982,-1.2949585245851554,-0.5982676748203397,1.2562515559301846,0.5970608154857471,1578.6753591907723,1498.871404381292,0.0027277953088413118,-0.0027277953088413118
v1.5,2024,2023,8,2024-06-26,FC東京,札幌,1,0,2.543775295337812,1.0788128426853831,0.6627016649674815,0.2023278131167136,0.13497052191580494,2.190432808019158,0.6072393788641284,3,0,0.8095671919808418,-0.6072393788641284,-1.543775295337812,-1.0788128426853831,2.4958167083943903,1.0908724157285679,1509.5425683972962,1381.1723484553575,-0.006121938822033822,0.006121938822033822
v1.5,2024,2023,9,2024-06-26,京都,柏,2,2,1.03489888281122,1.6395110077586257,0.2236149060090142,0.295168661008322,0.48121643298266376,0.9660133790353647,1.7388179599563132,1,1,0.03398662096463534,-0.7388179599563132,0.96510111718878,0.3604889922413743,1.03332421019971,1.5984783775116687,1410.653444242295,1431.9262626206557,-0.028125860021597972,0.028125860021597972
v1.5,2024,2023,10,2024-06-29,札幌,新潟,0,1,0.9934513834531737,1.5921545405841995,0.2203056794585076,0.3009833337103158,0.4787109868311766,0.9619003720858386,1.7371162942038456,0,3,-0.9619003720858386,1.2628837057961544,-0.9934513834531737,-0.5921545405841995,0.9914924629780899,1.5500988171317496,1381.1723484553575,1479.3709359055504,-0.0440168527090965,0.0440168527090965
v1.5,2024,2023,11,2024-06-29,川崎F,広島,1,1,1.1646039303212707,1.1547384912299066,0.33726670440644496,0.33,0.3327332955935551,1.341800113219335,1.3281998867806653,1,1,-0.3418001132193349,-0.32819988678066525,-0.16460393032127074,-0.15473849122990657,1.1445229816427764,1.1353135171074051,1505.3919930900347,1595.100649890529,0.015764918794826683,-0.015764918794826683
v1.5,2024,2023,12,2024-06-29,横浜FM,東京V,1,2,2.303813159156351,0.9648030050584715,0.6436789783279045,0.21965055669670328,0.13667046497539226,2.150687491680417,0.6296619516228801,0,3,-2.150687491680417,2.37033804837712,-1.303813159156351,1.0351969949415285,2.2543449460818237,0.9755917700272346,1552.1557704851043,1491.5586630072567,0.02588464290465667,-0.02588464290465667
v1.5,2024,2023,13,2024-06-30,FC東京,福岡,0,1,0.897160769899282,1.2052452775885776,0.2602770519267197,0.33000000000000007,0.40972294807328014,1.1108311557801591,1.5591688442198404,0,3,-1.1108311557801591,1.4408311557801596,-0.897160769899282,-0.20524527758857758,0.8892020857209821,1.1818072383529494,1509.5425683972962,1515.2805195392098,-0.09196318492085545,0.09196318492085545
v1.5,2024,2023,14,2024-06-30,湘南,京都,0,1,1.192570744845187,1.0738328398394286,0.36265845265044433,0.3300000000000001,0.3073415473495558,1.417975357951333,1.2520246420486676,0,3,-1.417975357951333,1.7479753579513324,-1.192570744845187,-0.07383283983942857,1.1702274743888281,1.0588797725315817,1414.2076722525285,1410.653444242295,0.025197290011591468,-0.025197290011591468
v1.5,2024,2023,15,2024-06-30,神戸,鹿島,3,1,1.1912943299675303,1.1534737671526722,0.3436262399764869,0.33000000000000007,0.3263737600235131,1.3608787199294607,1.3091212800705394,3,0,1.6391212800705393,-1.3091212800705394,1.8087056700324697,-0.15347376715267225,1.169534555405526,1.1343210533482944,1618.7982838592336,1578.6753591907723,0.02969329780422107,-0.02969329780422107
v1.5,2024,2023,16,2024-06-30,浦和,磐田,3,0,2.082544307102219,1.124609657415519,0.5627200128038322,0.24903278070162058,0.18824720649454715,1.9371928191131171,0.813774400185262,3,0,1.0628071808868829,-0.813774400185262,0.9174556928977808,-1.124609657415519,2.0386425593156368,1.1309830604738227,1542.8176100889496,1494.7059641520225,-0.008504708871832502,0.008504708871832502
v1.5,2024,2023,17,2024-06-30,鳥栖,柏,1,4,1.679944751537133,1.0812111248745708,0.4808283627012644,0.29040041175559755,0.2287712255431381,1.7328854998593908,0.9767140883850118,0,3,-1.7328854998593908,2.0232859116149884,-0.6799447515371331,2.918788875125429,1.6401884691659747,1.0796996545949926,1452.0020139605501,1431.9262626206557,0.04649357380287293,-0.04649357380287293
v1.5,2024,2023,18,2024-06-30,G大阪,町田,1,3,0.7339043157101289,1.149213145139924,0.2276817149014355,0.33,0.4423182850985643,1.0130451447043065,1.656954855295693,0,3,-1.0130451447043065,1.343045144704307,0.26609568428987107,1.850786854860076,0.7304646125507883,1.1338145465858338,1498.871404381292,1569.7579476888575,0.0025457183605721973,-0.0025457183605721973
v1.5,2024,2023,19,2024-06-30,C大阪,名古屋,2,1,1.1824700911908888,1.3483731414105868,0.303386050626481,0.3203896990671767,0.37622425030634243,1.2305478509466197,1.449062449986204,3,0,1.7694521490533803,-1.449062449986204,0.8175299088091112,-0.34837314141058684,1.1669489197351817,1.3207649656806522,1530.0201103530364,1507.2949282562445,-0.0674887419469263,0.0674887419469263
v1.5,2024,2023,20,2024-07-03,横浜FM,鳥栖,0,1,2.4940538312434133,0.8700341098772212,0.6999143920677697,0.19399395038097306,0.1060916575512573,2.293737126584282,0.512268923034745,0,3,-2.293737126584282,2.4877310769652548,-2.4940538312434133,0.12996589012277882,2.4431430117693034,0.8822652353477988,1552.1557704851043,1452.0020139605501,-0.006765747127930056,0.006765747127930056
v1.5,2024,2023,21,2024-07-05,広島,神戸,1,3,1.1398800688294215,1.3282378907785717,0.2959120180718253,0.3247272767238423,0.37936070520433246,1.2124633309393182,1.4628093923368397,0,3,-1.2124633309393182,1.5371906076631603,-0.1398800688294215,1.6717621092214283,1.1247505673420453,1.299131001779118,1595.100649890529,1618.7982838592336,0.017870263379537687,-0.017870263379537687
v1.5,2024,2023,22,2024-07-06,鹿島,札幌,2,0,2.932308671830317,0.7733585560846173,0.7873865353999273,0.14540415263465142,0.06720931196542143,2.5075637588344333,0.3470320885309157,3,0,0.4924362411655667,-0.3470320885309157,-0.9323086718303171,-0.7733585560846173,2.883152500272801,0.785704115400906,1578.6753591907723,1381.1723484553575,0.01437411170621636,-0.01437411170621636
v1.5,2024,2023,23,2024-07-06,新潟,鳥栖,3,4,1.8756860899961068,1.2414418758330255,0.4918947148625286,0.2705385786512806,0.23756670648619083,1.7462227232388665,0.9832386981098531,0,3,-1.7462227232388665,2.016761301890147,1.1243139100038932,2.7585581241669743,1.838742049212143,1.2414591630715759,1479.3709359055504,1452.0020139605501,0.03790434341647895,-0.03790434341647895
v1.5,2024,2023,24,2024-07-06,G大阪,横浜FM,4,0,1.8223573312737005,1.1999516800749692,0.4886081169381536,0.275542941999781,0.23584894106206544,1.7413672928142419,0.9830897651859773,3,0,1.2586327071857581,-0.9830897651859773,2.1776426687262997,-1.1999516800749692,1.784812896371851,1.1995402502087786,1498.871404381292,1552.1557704851043,-0.02093038155572022,0.02093038155572022
v1.5,2024,2023,25,2024-07-06,磐田,川崎F,2,2,1.459620956046849,1.0332081481152173,0.4359188421625463,0.3156394415935408,0.24844171624391306,1.6233959680811796,1.06096459032528,1,1,-0.6233959680811796,-0.06096459032528001,0.5403790439531511,0.9667918518847827,1.4220597731000253,1.0260890659843973,1494.7059641520225,1505.3919930900347,0.022744638782014173,-0.022744638782014173
v1.5,2024,2023,26,2024-07-06,東京V,C大阪,1,1,1.0960159178003268,1.3441785223120604,0.2820512289551689,0.32557178913816753,0.3923769819066638,1.1717254760036742,1.502702734858159,1,1,-0.17172547600367416,-0.502702734858159,-0.09601591780032681,-0.34417852231206036,1.0828102707421374,1.3124919418264267,1491.5586630072567,1530.0201103530364,-0.0030313878965162436,0.0030313878965162436
v1.5,2024,2023,27,2024-07-06,柏,FC東京,3,2,0.9624564801850571,1.523300142264645,0.2221863328530207,0.309689795935181,0.4681238712117983,0.9762487944942431,1.714061409570576,3,0,2.023751205505757,-1.714061409570576,2.037543519814943,0.47669985773535495,0.9591987019210143,1.4810193873682305,1431.9262626206557,1509.5425683972962,0.010270353709562006,-0.010270353709562006
v1.5,2024,2023,28,2024-07-06,浦和,湘南,2,3,2.347740078808421,1.036289521812882,0.6359832959851754,0.2189314037185394,0.14508530029628527,2.126881291674066,0.6541873046073952,0,3,-2.126881291674066,2.345812695392605,-0.34774007880842106,1.963710478187118,2.2996336453567316,1.0470151602815636,1542.8176100889496,1414.2076722525285,-0.004787632607354258,0.004787632607354258
v1.5,2024,2023,29,2024-07-06,町田,名古屋,1,0,1.2833395999584427,1.0417452999863344,0.390071372387514,0.3300000000000001,0.27992862761248594,1.500214117162542,1.1697858828374579,3,0,1.499785882837458,-1.1697858828374579,-0.2833395999584427,-1.0417452999863344,1.2534599647558884,1.0288799602722771,1569.7579476888575,1507.2949282562445,0.018363271660888743,-0.018363271660888743
v1.5,2024,2023,30,2024-07-07,福岡,京都,1,2,0.9872368941969096,0.7327763377389833,0.4059880354481017,0.3300000000000001,0.2640119645518983,1.5479641063443053,1.122035893655695,0,3,-1.5479641063443053,1.877964106344305,0.012763105803090369,1.2672236622610167,0.9898872830488346,0.7338979470254192,1515.2805195392098,1410.653444242295,0.01342706326248269,-0.01342706326248269
v1.5,2024,2023,31,2024-07-13,札幌,神戸,1,1,0.527288993891554,2.000761037226108,0.08292030760691799,0.22681088226101198,0.6902688101320699,0.47557180508176594,2.2976173126572217,1,1,0.5244281949182341,-1.2976173126572217,0.47271100610844596,-1.0007610372261082,0.5365347660293119,1.941252434424151,1381.1723484553575,1618.7982838592336,-0.05065633668523149,0.05065633668523149
v1.5,2024,2023,32,2024-07-13,FC東京,新潟,2,0,1.512205835975587,1.3661727961111698,0.38167736476727887,0.29770159904681265,0.32062103618590854,1.4427336933486492,1.2595647076045382,3,0,1.5572663066513508,-1.2595647076045382,0.487794164024413,-1.3661727961111698,1.4883168832036708,1.3519235164390215,1509.5425683972962,1479.3709359055504,0.012945984822846836,-0.012945984822846836
v1.5,2024,2023,33,2024-07-14,湘南,磐田,5,0,1.481439781802842,1.8476984272101316,0.29279106161169344,0.27036101958414066,0.4368479188041658,1.148734204419221,1.580904775996638,3,0,1.851265795580779,-1.580904775996638,3.518560218197158,-1.8476984272101316,1.475184550297099,1.8201092571997388,1414.2076722525285,1494.7059641520225,0.012509693238255983,-0.012509693238255983
v1.5,2024,2023,34,2024-07-14,横浜FM,鹿島,4,1,1.593742104887974,1.4400192858151661,0.38705893139780323,0.2888324522788507,0.32410861632334603,1.4500092464722605,1.261158301248889,3,0,1.5499907535277395,-1.261158301248889,2.406257895112026,-0.44001928581516614,1.5706967891930808,1.4267251976250088,1552.1557704851043,1578.6753591907723,-0.022595310074759227,0.022595310074759227
v1.5,2024,2023,35,2024-07-14,川崎F,C大阪,1,1,1.2013711532319944,1.034257913803581,0.37421994384019847,0.33000000000000007,0.2957800561598015,1.4526598315205954,1.2173401684794047,1,1,-0.4526598315205954,-0.21734016847940474,-0.2013711532319944,-0.03425791380358101,1.1782397632576682,1.0211580877226383,1505.3919930900347,1530.0201103530364,-0.06560531685645794,0.06560531685645794
v1.5,2024,2023,36,2024-07-14,東京V,町田,0,1,0.7762496901019084,1.7963097044494227,0.14803177077666252,0.2714088773160236,0.580559351907314,0.7155041896460111,2.0130869330379655,0,3,-0.7155041896460111,0.9869130669620345,-0.7762496901019084,-0.7963097044494227,0.7825798419361573,1.742984128845136,1491.5586630072567,1569.7579476888575,-0.01258178851822669,0.01258178851822669
v1.5,2024,2023,37,2024-07-14,京都,浦和,0,0,1.132445345866499,2.2752882244331865,0.16907585023629193,0.23035933827358054,0.6005648114901277,0.7375868889824564,2.032053772743964,1,1,0.2624131110175436,-1.0320537727439638,-1.132445345866499,-2.2752882244331865,1.141515123174375,2.229828647048267,1410.653444242295,1542.8176100889496,0.02407187559205089,-0.02407187559205089
v1.5,2024,2023,38,2024-07-14,鳥栖,G大阪,0,2,1.127607149327826,0.8414668689442726,0.40761613904881816,0.3299999999999999,0.26238386095118194,1.5528484171464543,1.1171515828535457,0,3,-1.5528484171464543,1.8828484171464543,-1.127607149327826,1.1585331310557274,1.1124376988176108,0.8358082948953528,1452.0020139605501,1498.871404381292,0.01752115509629051,-0.01752115509629051
v1.5,2024,2023,39,2024-07-14,名古屋,柏,2,1,1.1259565017641076,0.8908487149780452,0.39391016084907915,0.33000000000000007,0.27608983915092067,1.5117304825472375,1.1582695174527622,3,0,1.4882695174527625,-1.1582695174527622,0.8740434982358924,0.10915128502195481,1.1100280696251679,0.8836985760790802,1507.2949282562445,1431.9262626206557,0.048625663362869304,-0.048625663362869304
v1.5,2024,2023,40,2024-07-14,広島,福岡,1,0,1.2925312610703619,0.9194923685004892,0.42206450225389636,0.33000000000000007,0.24793549774610352,1.596193506761689,1.0738064932383107,3,0,1.403806493238311,-1.0738064932383107,-0.29253126107036187,-0.9194923685004892,1.2601259613703704,0.9111746712046114,1595.100649890529,1515.2805195392098,-0.009534661543515852,0.009534661543515852
v1.5,2024,2023,41,2024-07-20,町田,横浜FM,1,2,1.9666216181685665,1.3130909821441985,0.4970090674968168,0.2625850580719603,0.2404058744312229,1.7536122605624107,0.983802681365629,0,3,-1.7536122605624107,2.016197318634371,-0.9666216181685665,0.6869090178558015,1.9306232827787793,1.3137660922830827,1569.7579476888575,1552.1557704851043,0.019358634537348256,-0.019358634537348256
v1.5,2024,2023,42,2024-07-20,鹿島,FC東京,2,1,1.7715516222551428,1.159881075932079,0.48545928620528767,0.28057136678960254,0.23396934700510963,1.7369492254054657,0.9824794078049315,3,0,1.2630507745945343,-0.9824794078049315,0.22844837774485716,-0.159881075932079,1.7333647479875676,1.159048803441037,1578.6753591907723,1509.5425683972962,0.0012529194664978513,-0.0012529194664978513
v1.5,2024,2023,43,2024-07-20,浦和,札幌,3,4,2.8373147964450123,0.7918187559474514,0.7706416174699995,0.15518512008996224,0.0741732624400384,2.467109972499961,0.37770490741007745,0,3,-2.467109972499961,2.6222950925899227,0.16268520355498772,3.2081812440525486,2.787584643635584,0.8043546630563446,1542.8176100889496,1381.1723484553575,-0.010160717386717538,0.010160717386717538
v1.5,2024,2023,44,2024-07-20,柏,川崎F,2,3,1.131842333731624,1.1917945935716323,0.3212472585342643,0.33000000000000007,0.34875274146573576,1.293741775602793,1.3762582243972075,0,3,-1.293741775602793,1.6237417756027925,0.8681576662683761,1.8082054064283677,1.1138991122206132,1.1698285453540875,1431.9262626206557,1505.3919930900347,0.027400528452005874,-0.027400528452005874
